Open,High,Low,Close,Volume,Dividends,Stock Splits
22.56264577282325,22.685690105151014,22.485174381226102,22.544418334960938,83392400,0.0,0.0
22.444155215875877,22.78366530040143,22.435040629511686,22.706193923950195,106405600,0.0,0.0
22.450989619368972,22.63783428459242,22.439597690794933,22.51934814453125,126851600,0.0,0.0
22.487440161885598,22.585419753465544,22.12514288569783,22.179828643798828,152082000,0.0,0.0
22.175277937194636,22.43959568992894,22.045398141710876,22.207178115844727,127727600,0.0,0.0
22.289202705853434,22.423640633323316,22.10919360138673,22.134258270263672,117780800,0.0,0.0
21.977033531475566,22.273251380760037,21.89044760462772,22.227680206298828,125307200,0.0,0.0
22.01577297896761,22.022608481926333,21.714998679780535,21.721834182739258,244032800,0.0,0.0
21.87450167257029,22.004381456714007,21.653477783771688,21.6694278717041,137647600,0.0,0.0
21.632968600661833,21.954249400307937,21.573724679189954,21.853992462158203,142185600,0.0,0.0
21.931465901677825,22.077295769638027,21.726392106599683,21.77196502685547,116876400,0.0,0.0
21.86083267396886,21.94058312095867,21.70360912245369,21.897289276123047,128960800,0.0,0.0
21.17041573627061,21.569169649500544,21.111171810973445,21.282066345214844,301245600,0.0,0.0
21.190918446796537,21.20231210907493,20.849129439590143,20.9721736907959,181958400,0.0,0.0
21.16813565519468,21.341309261800948,20.994962048588413,21.32535743713379,161779600,0.0,0.0
21.41194623924505,21.544105097006888,21.334473145980517,21.509925842285156,146124000,0.0,0.0
21.51904162837733,21.822093299821137,21.48714145243588,21.783357620239258,143345600,0.0,0.0
21.758289807208286,21.9815927449947,21.721833213578662,21.84943389892578,104106000,0.0,0.0
21.735503678072735,21.737782758376927,21.5235944089345,21.644359588623047,110820800,0.0,0.0
21.555497169027284,21.79702929584953,21.503090484737402,21.767406463623047,123796400,0.0,0.0
21.806144704629926,21.988432926856422,21.787917273150736,21.86083221435547,100558400,0.0,0.0
21.986155615480897,22.077299733929525,21.88589864977392,22.029449462890625,115648400,0.0,0.0
22.04539469429832,22.250468481000865,22.04083827167341,22.097803115844727,95179600,0.0,0.0
22.141094240368208,22.261859426545215,22.129702315093002,22.19805908203125,96670000,0.0,0.0
22.19578292060921,22.255025107420934,22.06590140581734,22.072738647460938,103568800,0.0,0.0
22.19121997942034,22.555794559238354,22.175269895879197,22.510223388671875,155676000,0.0,0.0
22.539851914059835,22.62643960051111,22.444151381230917,22.507951736450195,120548000,0.0,0.0
22.48972159788227,22.81556060236729,22.46693600606127,22.747203826904297,145975600,0.0,0.0
22.68567764659114,22.78593632270833,22.635548308532545,22.756315231323242,95119600,0.0,0.0
22.785933811261934,22.890748898182284,22.726689896592593,22.776819229125977,105104000,0.0,0.0
22.747203369015253,23.013798438655886,22.58770075262052,22.65605926513672,130808000,0.0,0.0
22.617325190098487,22.626439774975708,22.40085771073049,22.480609893798828,113254800,0.0,0.0
22.387181490009677,22.521617674180654,22.084128132514852,22.179828643798828,161531600,0.0,0.0
22.061345622068604,22.32338426293091,21.970201520234436,22.02716636657715,224959200,0.0,0.0
23.758892699023296,23.777121863509226,23.41254726593469,23.458118438720703,369379200,0.0,0.0
23.430776856761174,23.799907882959403,23.42849777655176,23.774843215942383,159479200,0.0,0.0
23.74066757667422,23.822697086391937,23.624458814835958,23.745223999023438,110934800,0.0,0.0
23.7907985962529,24.1872734289597,23.7907985962529,24.164487838745117,152671600,0.0,0.0
24.16449044530824,24.169046868471003,23.697377972592157,23.806751251220703,135266400,0.0,0.0
23.881936949305473,24.11663179214504,23.872822367063407,24.105239868164062,120810400,0.0,0.0
24.18772442133302,24.283943400227997,24.11899558049545,24.254161834716797,109634800,0.1425,0.0
24.345790419472735,24.661940892005887,24.32517282231439,24.622995376586914,162213600,0.0,0.0
24.632161747114207,24.826892852783203,24.54968959670858,24.826892852783203,112148800,0.0,0.0
24.794811767118237,24.957468083373428,24.744410873773713,24.927684783935547,105260800,0.0,0.0
24.904792426670475,24.94832081783628,24.687153966536208,24.742136001586914,96034000,0.0,0.0
24.861252038600757,24.95518131150681,24.70775965140195,24.72608757019043,109938000,0.0,0.0
24.691723587252874,24.842926298107884,24.691723587252874,24.783361434936523,74641600,0.0,0.0
24.774194086934088,25.094925636036056,24.760449023407794,25.081180572509766,103472800,0.0,0.0
25.115546751946088,25.2530043978627,25.019327798081715,25.058273315429688,135177600,0.0,0.0
24.9941202963601,25.05597656914475,24.82000860906305,25.0216121673584,101424000,0.0,0.0
25.02391214301918,25.108675715492865,24.975800915373384,24.989547729492188,87938800,0.0,0.0
24.918529440935743,25.129297044864174,24.824601900923053,25.053695678710938,101472400,0.0,0.0
24.939145474693174,24.99412748465648,24.70776030048799,24.858963012695312,103280800,0.0,0.0
24.87727903267231,25.044518169035438,24.86353397275195,24.936843872070312,85030800,0.0,0.0
24.87270756537071,24.913944508954565,24.668814274274574,24.74899673461914,94700400,0.0,0.0
24.602380680050242,24.714636141875225,24.439724307408834,24.643617630004883,100344800,0.0,0.0
24.606959080089144,24.73066815971261,24.354954571624482,24.499284744262695,111065200,0.0,0.0
24.425977981664925,24.613834800036564,24.350376619335105,24.4717960357666,99881200,0.0,0.0
24.23811559594881,24.398480496316587,24.169386782736147,24.283933639526367,99455600,0.0,0.0
24.20604845624034,24.41452287701855,24.20146560206905,24.306848526000977,118649600,0.0,0.0
24.316007577133412,24.467210273016907,24.19687961043286,24.451173782348633,106806000,0.0,0.0
24.67340258824983,24.74213143025046,24.471800665080135,24.68027687072754,107210000,0.0,0.0
24.719216864566654,24.810854717435326,24.62987043867753,24.673397064208984,107521600,0.0,0.0
24.70318080537736,24.91623807420509,24.52906905665283,24.824600219726562,169457200,0.0,0.0
24.57030024636467,24.57488135148412,24.109821402700174,24.173967361450195,212008000,0.0,0.0
23.972370197635943,24.21979187060213,23.62643814086914,23.62643814086914,186228000,0.0,0.0
23.516469889480028,24.21978751549921,23.488978014811718,24.155641555786133,181171200,0.0,0.0
24.629874661277412,24.923114442453514,24.568018357151445,24.730674743652344,248704800,0.0,0.0
24.909362924653756,25.894464950249958,24.879579620064657,25.605806350708008,443554800,0.0,0.0
26.084612160986165,26.513018064052147,25.999846851910497,26.476362228393555,359934400,0.0,0.0
26.373271501813186,26.604654916585687,26.12584984759761,26.327451705932617,319547600,0.0,0.0
26.38931269313128,26.616115042630625,25.944870207093928,26.020471572875977,188092000,0.0,0.0
25.89904905191292,26.144179293697142,25.775338217576035,26.018177032470703,138057200,0.0,0.0
26.082318831433565,26.114391811371693,25.759297605529163,26.013591766357422,144012800,0.0,0.0
26.196867926161627,26.33203413703288,26.11668546946502,26.258724212646484,124296000,0.0,0.0
26.212901766073433,26.297667067633842,25.555403939820497,25.821151733398438,209924800,0.0,0.0
25.576027827500234,25.97694191692001,25.55541022758221,25.860103607177734,119477600,0.0,0.0
25.887581721349058,25.928818647102204,25.736379077638915,25.908199310302734,98429600,0.0,0.0
26.04567102492967,26.263309405238047,25.986106155894436,26.105234146118164,118564400,0.0,0.0
25.92425019815642,26.07087006177409,25.61268255100721,25.699737548828125,143548000,0.0,0.0
25.76387594470629,25.972352039768353,25.612675019494727,25.8990421295166,145516400,0.0,0.0
25.82116013783521,25.899052933133607,25.722649740980888,25.777631759643555,86807200,0.0,0.0
25.90133356387867,26.18770069331425,25.80282320143898,25.887588500976562,118947200,0.0,0.0
25.979224570753498,26.038789419034966,25.816568262002612,25.8990421295166,85812400,0.0,0.0
26.04795570298124,26.19457554641964,25.91737235029872,26.09148406982422,115117200,0.0,0.0
26.187705565448898,26.244979001991542,26.004431617220373,26.13043212890625,97433600,0.0,0.0
26.350362382885976,26.74669533984366,26.28163530652368,26.58633041381836,144944000,0.0,0.0
26.96433220544857,27.1911362640301,26.620691599187904,26.64360237121582,256164000,0.0,0.0
26.88414643747635,27.028476592960683,26.746690561462074,26.881855010986328,150347200,0.0,0.0
26.75585479891876,26.904766061091546,26.51072459731605,26.79938316345215,140769600,0.0,0.0
27.00556902738245,27.072006420704078,26.833748725020254,26.94829559326172,142608800,0.0,0.0
26.879570789011986,26.99640734602698,26.753568524176224,26.92997169494629,94499600,0.0,0.0
27.07430609670035,27.08117863123338,26.90706684905945,26.911649703979492,98214000,0.0,0.0
26.861240601927424,26.978078896927713,26.0708679102204,26.831459045410156,80138400,0.0,0.0
26.771896638805003,26.89102462364147,26.650477226996685,26.81771469116211,96503200,0.0,0.0
26.76044125117844,26.783352025203126,26.639021839372905,26.712331771850586,92770800,0.0,0.0
26.826876695460204,26.973496549729994,26.803967670951774,26.952878952026367,94154800,0.0,0.0
27.021607022040897,27.115536298189827,26.874987162364132,27.090335845947266,192516000,0.0,0.0
26.187705868323828,26.50614603935615,25.95861211950365,26.480945587158203,264536800,0.0,0.0
26.43512846258359,26.542802807956477,26.139597306511195,26.226654052734375,138248000,0.0,0.0
26.086906145125347,26.393890933552548,25.990685441011692,26.052541732788086,151446800,0.0,0.0
26.036495761953958,26.169370509102485,25.93340256247142,26.011295318603516,105677600,0.0,0.0
25.99296942829231,26.06398791170842,25.321724857766448,25.541654586791992,175303200,0.0,0.0
25.521044755532166,25.738683124487448,25.482099236514344,25.564571380615234,113326800,0.0,0.0
25.55536296570134,25.665891571470034,25.22607682644707,25.290552139282227,107730400,0.1425,0.0
24.99119698748168,25.387261576155574,24.89448403168557,25.062580108642578,123348000,0.0,0.0
25.34811328774893,25.447129423904983,25.205345304485295,25.424102783203125,130240000,0.0,0.0
25.40108138641951,25.72576290730673,25.26061655555887,25.57378387451172,97016800,0.0,0.0
25.30206718672597,25.63365655178101,24.880674418259332,25.532337188720703,236705600,0.0,0.0
25.58069260933393,25.58069260933393,24.369473714367945,24.820802688598633,228538000,0.0,0.0
24.666522753653677,25.069495249098946,24.535268925410048,24.968175888061523,136575600,0.0,0.0
24.802372956180022,24.82539959689381,23.96649377621111,24.341833114624023,204702000,0.0,0.0
24.539872896498174,24.7954727273236,24.445463113635245,24.66421890258789,129058000,0.0,0.0
24.569807894425203,25.382662456827013,24.546781246166884,25.327396392822266,235362000,0.0,0.0
25.28594243204859,25.41028841480842,25.06027886678912,25.318180084228516,110528000,0.0,0.0
25.265220637225806,25.454041936730885,25.25140500161971,25.3435115814209,113715600,0.0,0.0
25.357330684505023,25.787934420268233,25.332000846304773,25.728065490722656,117058400,0.0,0.0
25.77871976578358,25.88694692155281,25.652072349507886,25.74418067932129,103862000,0.0,0.0
25.642864762386477,25.67740561027784,25.405686967323877,25.612930297851562,109705600,0.0,0.0
25.589895703599566,25.76029671015207,25.548447047521943,25.74187469482422,45903600,0.0,0.0
25.658979771070893,25.898460722164202,25.64976876254958,25.69121742248535,108776000,0.0,0.0
25.50930799135326,25.797145465089997,25.345816517089258,25.665891647338867,114115200,0.0,0.0
25.698126249785442,25.836287869395303,25.391866792489708,25.449434280395508,144649200,0.0,0.0
25.414894151392858,25.54614794816539,25.106331515318686,25.212255477905273,148347600,0.0,0.0
25.13857328424874,25.35042124412152,25.064886960952965,25.306671142578125,106112000,0.0,0.0
25.329701755075387,25.336609574462717,24.926729227153736,25.1247615814209,137298000,0.0,0.0
25.214559310338796,25.412591606198497,25.143176188629006,25.318180084228516,104782000,0.0,0.0
25.159298368405217,25.603719497634987,25.136271721895906,25.566875457763672,119994800,0.0,0.0
25.527722879971776,25.88924657571827,25.467852210250058,25.81786346435547,108273200,0.0,0.0
25.861622787554868,26.411967939555495,25.861622787554868,26.23926544189453,137610400,0.0,0.0
26.08728306650545,26.481044473510515,25.903066402222468,26.08958625793457,105497600,0.0,0.0
26.213931585950814,26.692893527728142,26.193208132680063,26.524797439575195,174935200,0.0,0.0
26.49025659397022,26.757368835886556,26.476440958456386,26.524797439575195,136127200,0.0,0.0
26.568554818230453,26.87942075704151,26.534015719981106,26.66987419128418,186098000,0.0,0.0
26.819543630386885,26.826451448381032,26.630722325658223,26.704408645629883,177404400,0.0,0.0
26.66526053515615,27.02908571582107,26.653746335091068,26.858686447143555,111117600,0.0,0.0
26.881714396728537,27.05672005666432,26.867898761435306,26.930070877075195,85700000,0.0,0.0
26.8955410588763,27.03370272988958,26.890934674310643,26.95541000366211,95132800,0.0,0.0
26.791910881493962,26.82875492027494,26.628419412249425,26.778095245361328,104343600,0.0,0.0
26.61690544877681,26.831056594848633,26.61690544877681,26.831056594848633,56998000,0.0,0.0
26.8310599620142,27.125807041423812,26.82415214301926,27.001461029052734,73187600,0.0,0.0
27.061325932682575,27.176460916964754,26.757369644450435,26.886322021484375,83623600,0.0,0.0
26.814934636472096,26.966913644828455,26.803422193209514,26.879411697387695,60158000,0.0,0.0
26.860998733427945,26.987646192924238,26.580069022194145,26.66987419128418,122345200,0.0,0.0
26.665263101019615,26.78730590344384,26.42578212254811,26.74585723876953,115127600,0.0,0.0
26.676770214678285,26.828749207054972,26.653743573753964,26.71591567993164,84472400,0.0,0.0
26.69289120850978,26.909345515795238,26.66756137438828,26.851778030395508,88774400,0.0,0.0
26.890924508131448,27.208698163829947,26.819541385739022,27.15113067626953,127007600,0.0,0.0
27.160339373579944,27.501139665978368,27.158037939035147,27.39982032775879,134247600,0.0,0.0
27.3491631997953,27.489628020170905,27.2409377910653,27.42745590209961,97848400,0.0,0.0
27.342254047054436,27.616275856511386,27.31001639380307,27.574827194213867,110354400,0.0,0.0
27.379099770596024,27.471208109913796,27.22021292919338,27.459693908691406,108344800,0.0,0.0
27.427451909172433,27.544890067121873,27.35837022642096,27.411333084106445,104447600,0.0,0.0
27.250149581365502,27.68766291064761,27.222518307125334,27.63239860534668,137759200,0.0,0.0
27.632391997395107,27.74752696405092,27.565613505916318,27.630088806152344,94852000,0.0,0.0
27.494231757055484,27.653116824309897,27.487323939803588,27.58173370361328,102389200,0.0,0.0
27.736019397388496,27.736019397388496,27.57022648148571,27.63239860534668,130391600,0.0,0.0
27.63239775829992,27.818915880985873,27.57943488959548,27.650819778442383,88200800,0.0,0.0
27.528781018553577,27.65542847281496,27.51726681506582,27.6254940032959,92844000,0.0,0.0
27.729111735723393,28.115965388659937,27.69687407771373,28.065305709838867,129510400,0.0,0.0
28.016946760417436,28.194255620707516,28.000827932829285,28.079120635986328,105350400,0.0,0.0
28.125172752987556,28.173529233733234,28.00082676386137,28.0814208984375,82251600,0.0,0.0
27.846546031181685,28.007734298706055,27.784373915656673,28.007734298706055,121510000,0.0,0.0
27.8972030937086,27.952467386430914,27.775160308737572,27.943256378173828,196804000,0.0,0.0
29.25119412743658,30.047929772891518,29.24658950101878,29.647258758544922,447940000,0.0,0.0
29.46995974356183,29.794639578166922,29.423904682639197,29.596607208251953,134841600,0.0,0.0
29.545932983150117,29.748571637870295,29.511393900477426,29.723241806030273,98029200,0.0,0.0
29.734760629634277,30.050229345912165,29.681796009778036,30.00187110900879,107383600,0.0,0.0
30.05943840086554,30.416357534095017,30.03871494817471,30.28740692138672,152735200,0.0,0.0
30.245962858868847,30.446296614324577,30.216026637519,30.40484619140625,92016400,0.0,0.0
30.446470378731956,30.6314857250858,30.323898461658306,30.624547958374023,113399600,0.1425,0.0
30.633802059621765,30.74480986093238,30.53898120508331,30.55516815185547,80262000,0.0,0.0
30.777187888155584,30.948327712231414,30.700868920481543,30.82575225830078,92141600,0.0,0.0
30.867386325366628,31.242039915462477,30.81650700709745,31.225852966308594,132904800,0.0,0.0
31.34148349024711,31.514934729006125,31.1333398864116,31.339168548583984,142492400,0.0,0.0
31.376160447201574,31.42935115219775,31.184207392184845,31.302156448364258,90338400,0.0,0.0
31.244355839533174,31.413180748801448,31.244355839533174,31.387741088867188,88792800,0.0,0.0
31.505685386614203,31.625945913088973,31.447868300849873,31.614381790161133,98028800,0.0,0.0
31.551926121307165,31.711501780792165,31.47792211522446,31.709190368652344,83347600,0.0,0.0
31.771637432931243,31.79476214360493,31.521867267087664,31.575057983398438,83152800,0.0,0.0
31.431681796891738,31.605133056640625,31.2859816094627,31.605133056640625,87106400,0.0,0.0
31.716138015191394,31.785519218610354,31.51724711412349,31.667570114135742,81029600,0.0,0.0
31.702272735976305,31.785529501237722,31.614389614623764,31.681459426879883,93931600,0.0,0.0
31.889597672282996,32.412262955360646,31.82253139290543,32.32900619506836,145658400,0.0,0.0
32.377556623929394,32.442311454867365,32.09078270915152,32.13703918457031,104844000,0.0,0.0
32.09541095450349,32.33824334927274,32.05146941758944,32.32667922973633,84432400,0.0,0.0
32.231871393013506,32.324380857751315,32.05379729003433,32.22493362426758,87000000,0.0,0.0
32.160174612332,32.37294106045336,32.097731172803236,32.26655960083008,69785200,0.0,0.0
32.1347333327084,32.331312822219466,32.10467084983143,32.146297454833984,74828800,0.0,0.0
32.08616376011247,32.097724351489845,31.695319786182953,32.07228469848633,88623600,0.0,0.0
32.20411244600232,32.229552101477296,32.06303863452733,32.178672790527344,78451200,0.0,0.0
32.111601251222616,32.245733744711835,32.10466348531365,32.192543029785156,69686800,0.0,0.0
32.215686010801,32.29662782640295,32.109301003391494,32.14399337768555,61236400,0.0,0.0
32.24111532727662,32.551014009818594,32.15323224191797,32.48394775390625,102767200,0.0,0.0
32.54407765973749,32.61345886020559,32.43769268183648,32.537139892578125,76928000,0.0,0.0
32.60883149115717,32.60883149115717,32.352123527625004,32.37525177001953,175540000,0.0,0.0
32.470073996808175,32.724470586058935,32.43075880190121,32.7152214050293,86168000,0.0,0.0
32.865552615667156,33.02512837701807,32.3151326919062,32.340572357177734,158119600,0.0,0.0
32.34287373242752,32.74759326450858,32.32205690311891,32.705963134765625,103440800,0.0,0.0
32.66897006285293,32.74297763825525,32.51864702752067,32.59033966064453,81385200,0.0,0.0
32.7244646105998,32.77997027326692,32.458507475844264,32.52557373046875,89582400,0.0,0.0
32.23648655581988,32.65970794675348,32.05840898579476,32.581077575683594,94300400,0.0,0.0
32.58802422391429,33.31189176374392,32.520954425876965,33.25638961791992,133499200,0.0,0.0
33.22863229931837,33.41596261278299,33.11531307494282,33.33039093017578,116760000,0.0,0.0
33.34658910053321,33.41828173548406,33.18701334977137,33.28645706176758,84829200,0.0,0.0
33.237882186975554,33.36508046474853,33.073680132236916,33.22400665283203,78646800,0.0,0.0
33.23557986533578,33.330397217543855,33.082941890256386,33.2332649230957,79942800,0.0,0.0
33.129187860014184,33.50846777533685,33.11068597037959,33.480716705322266,79565600,0.0,0.0
33.3535115560882,33.640285493099675,33.25869071455128,33.30725860595703,110871600,0.0,0.0
33.36970329021344,33.42289754292948,33.1754387544553,33.22400665283203,84596000,0.0,0.0
33.240196033289536,33.344266075859544,33.13381457781785,33.150001525878906,66688800,0.0,0.0
33.21012299693304,33.27487782634953,33.04823239451827,33.11067581176758,75733600,0.0,0.0
33.05748893171937,33.15230977466501,32.39143514753885,32.7545280456543,121517600,0.0,0.0
32.74758555682854,32.874780271017244,32.611134607612726,32.79383850097656,81400000,0.0,0.0
32.8192903850695,32.92798678522125,32.620399475097656,32.620399475097656,71291600,0.0,0.0
32.71984354935364,32.81235300209678,32.5787697216858,32.80078887939453,66328400,0.0,0.0
32.70365823826272,32.849354899207185,32.6342770274499,32.65509033203125,58790000,0.0,0.0
32.81233762655534,32.84008868493701,32.48162222239018,32.534812927246094,69313600,0.0,0.0
32.65971256512075,33.052868004939796,32.645837030484415,32.94186019897461,93278400,0.0,0.0
32.94186494040556,32.9973670869395,32.805417458342916,32.902549743652344,69283600,0.0,0.0
33.18699438131527,33.29106438962832,33.112986846326926,33.2193717956543,68537200,0.0,0.0
33.28182002204297,33.510773367645065,33.27256731439549,33.42520523071289,75486000,0.0,0.0
33.411341683714326,33.44140770104317,33.15926000743867,33.2286376953125,80164800,0.0,0.0
33.284132474768136,33.33963813576577,33.14305867416402,33.254066467285156,56985200,0.0,0.0
33.32346123118,33.372029145439846,33.13382298774397,33.221702575683594,83441600,0.0,0.0
33.55703116098302,34.042692465256124,33.52465374069815,33.89930725097656,134411600,0.0,0.0
34.12132527927324,34.24852355694448,33.95943816627095,34.11438751220703,181408800,0.0,0.0
33.67035404157906,34.10976596924904,33.36508169256447,34.010318756103516,182788000,0.0,0.0
33.88542586200407,34.028811051504846,33.721223847516455,33.88773727416992,93487600,0.0,0.0
33.940944317621934,34.454360375384375,33.940944317621934,34.449737548828125,109310800,0.0,0.0
34.46591335230264,35.54593585491734,34.46591335230264,35.38636016845703,195009600,0.0,0.0
35.5852596197635,35.81884291000075,35.488127336953184,35.613014221191406,156521600,0.0,0.0
35.529739736595594,35.60143232414851,35.178211034632426,35.44416809082031,103222800,0.0,0.0
35.40237145695112,35.77857486949634,35.36986040089801,35.75070571899414,109020400,0.1575,0.0
35.92488199853969,36.32430567087355,35.91791559499993,36.249996185302734,130108000,0.0,0.0
36.229096845874075,36.377719374463794,36.0061648247098,36.157108306884766,104038800,0.0,0.0
36.212832310904176,36.24069791939979,35.92952014640026,36.10368728637695,80194000,0.0,0.0
35.669435173615554,35.89469164682741,34.766088327646294,34.89148712158203,203070800,0.0,0.0
35.128358283517,35.60905783309512,35.09584721998728,35.42327880859375,134272800,0.0,0.0
35.61833460414347,35.75766615966938,35.444167502157015,35.54402160644531,107843200,0.0,0.0
35.76232308936414,35.89701278335505,35.50920100363772,35.76000213623047,91865600,0.0,0.0
35.971324401714845,35.971324401714845,35.60209085541772,35.71588134765625,79675600,0.0,0.0
35.725173656429966,35.80180764630263,35.45347326148539,35.60906219482422,76712000,0.0,0.0
35.699639954000276,35.8436206201374,35.53708456653097,35.73215103149414,76942400,0.0,0.0
35.762334999009134,35.818069783737286,35.60210059342664,35.67176818847656,87710400,0.0,0.0
35.627628492789476,35.86217229085212,35.606729287142585,35.68568420410156,80507600,0.0,0.0
35.755368007968826,35.8018118894274,35.38613436672782,35.4743766784668,97804800,0.0,0.0
35.569582275325985,35.6067387909086,35.34897122214482,35.571903228759766,65616400,0.0,0.0
35.664789162390655,36.09904479980469,35.504554813511305,36.09904479980469,111082800,0.0,0.0
35.841290755128306,35.86683542243684,35.63693696010119,35.74607849121094,101326800,0.0,0.0
35.73910940618827,36.1826560764517,35.71124378701055,35.8668327331543,106499600,0.0,0.0
35.999183731120105,36.22211566131747,35.87378141987484,36.08045959472656,84278400,0.0,0.0
36.05260232047,36.11994539693089,35.85521145399643,35.992225646972656,85003200,0.0,0.0
36.03868287732471,36.03868287732471,33.90919869150518,34.59657669067383,259530800,0.0,0.0
33.8441647090024,33.92544059310496,33.094082235331136,33.76985168457031,289229200,0.0,0.0
