Close,Year-Month
33.87434387207031,2017-06
33.81861877441406,2017-06
33.96956253051758,2017-06
33.862754821777344,2017-06
33.377384185791016,2017-06
33.86506652832031,2017-06
33.36579132080078,2017-06
33.44474411010742,2017-06
33.32398986816406,2017-07
33.46100997924805,2017-07
33.145164489746094,2017-07
33.48189926147461,2017-07
33.68623733520508,2017-07
33.7953987121582,2017-07
33.84416961669922,2017-07
34.31557846069336,2017-07
34.61050033569336,2017-07
34.731258392333984,2017-07
34.85200119018555,2017-07
35.070308685302734,2017-07
34.912391662597656,2017-07
34.896141052246094,2017-07
35.31878662109375,2017-07
35.469722747802734,2017-07
35.63692855834961,2017-07
34.96348190307617,2017-07
34.717323303222656,2017-07
34.53850555419922,2017-07
34.84505081176758,2017-08
36.49150848388672,2017-08
36.12691116333008,2017-08
36.31732940673828,2017-08
36.87932205200195,2017-08
37.17423248291016,2017-08
37.401817321777344,2017-08
36.21051025390625,2017-08
36.71407699584961,2017-08
37.26658630371094,2017-08
37.67459487915039,2017-08
37.5230598449707,2017-08
36.80265808105469,2017-08
36.71873474121094,2017-08
36.6511344909668,2017-08
37.25028610229492,2017-08
37.29690170288086,2017-08
37.131378173828125,2017-08
37.26892852783203,2017-08
37.644287109375,2017-08
37.979984283447266,2017-08
38.08258056640625,2017-08
38.234107971191406,2017-08
38.24578475952149,2017-09
37.7864990234375,2017-09
37.746856689453125,2017-09
37.5953254699707,2017-09
36.982177734375,2017-09
37.651275634765625,2017-09
37.502071380615234,2017-09
37.219966888427734,2017-09
36.90058517456055,2017-09
37.27360153198242,2017-09
36.99150848388672,2017-09
37.00548553466797,2017-09
36.38536071777344,2017-09
35.76054763793945,2017-09
35.41085433959961,2017-09
35.09846115112305,2017-09
35.7022590637207,2017-09
35.956382751464844,2017-09
35.73490524291992,2017-09
35.93074035644531,2017-09
35.85845947265625,2017-10
36.014671325683594,2017-10
35.78153610229492,2017-10
36.22682189941406,2017-10
36.205848693847656,2017-10
36.33172607421875,2017-10
36.345726013183594,2017-10
36.49725341796875,2017-10
36.3690299987793,2017-10
36.59983825683594,2017-10
37.27360153198242,2017-10
37.4111328125,2017-10
37.24563217163086,2017-10
36.36436080932617,2017-10
36.42731475830078,2017-10
36.40867614746094,2017-10
36.625484466552734,2017-10
36.46461486816406,2017-10
36.6977653503418,2017-10
38.01263046264648,2017-10
38.86824798583984,2017-10
39.409122467041016,2017-10
38.907867431640625,2017-11
39.192291259765625,2017-11
40.215763092041016,2017-11
40.623741149902344,2017-11
40.75429916381836,2017-11
41.087677001953125,2017-11
41.00375747680664,2017-11
40.8680534362793,2017-11
40.70426940917969,2017-11
40.08892059326172,2017-11
39.56014251708984,2017-11
40.03277587890625,2017-11
39.81049346923828,2017-11
39.77072525024414,2017-11
40.510066986083984,2017-11
40.93590545654297,2017-11
40.93824768066406,2017-11
40.73235321044922,2017-11
40.49370574951172,2017-11
39.65372848510742,2017-11
40.208255767822266,2017-11
40.02107238769531,2017-12
39.72861099243164,2017-12
39.6911735534668,2017-12
39.54376220703125,2017-12
39.616302490234375,2017-12
39.62799072265625,2017-12
40.40009689331055,2017-12
40.17316055297851,2017-12
40.3065185546875,2017-12
40.29481887817383,2017-12
40.70426940917969,2017-12
41.27750396728515,2017-12
40.83761978149414,2017-12
40.79318618774414,2017-12
40.94759368896485,2017-12
40.94759368896485,2017-12
39.90876770019531,2017-12
39.9157829284668,2017-12
40.02809143066406,2017-12
39.595237731933594,2017-12
40.30418014526367,2018-01
40.29716110229492,2018-01
40.484336853027344,2018-01
40.94525909423828,2018-01
40.79318618774414,2018-01
40.78849411010742,2018-01
40.77913284301758,2018-01
41.01076889038086,2018-01
41.43426132202149,2018-01
41.22369384765625,2018-01
41.90455627441406,2018-01
41.94198226928711,2018-01
41.75480651855469,2018-01
41.41321563720703,2018-01
41.42255783081055,2018-01
40.76276779174805,2018-01
40.03511047363281,2018-01
40.12870407104492,2018-01
39.298091888427734,2018-01
39.06645202636719,2018-01
39.1740837097168,2018-01
39.255985260009766,2018-02
37.55265808105469,2018-02
36.61441802978515,2018-02
38.14461517333984,2018-02
37.32804107666016,2018-02
36.3009147644043,2018-02
36.74489974975586,2018-02
38.22494888305664,2018-02
38.60788345336914,2018-02
39.3197021484375,2018-02
40.639991760253906,2018-02
40.508445739746094,2018-02
40.37218475341797,2018-02
40.18893814086914,2018-02
40.5248908996582,2018-02
41.22965621948242,2018-02
42.04485702514648,2018-02
41.90860366821289,2018-02
41.845176696777344,2018-02
41.1121940612793,2018-03
41.396461486816406,2018-03
41.539772033691406,2018-03
41.50452423095703,2018-03
41.11924743652344,2018-03
41.56795883178711,2018-03
42.28212356567383,2018-03
42.6909065246582,2018-03
42.27978515625,2018-03
41.92034149169922,2018-03
41.96967315673828,2018-03
41.82168197631836,2018-03
41.18268966674805,2018-03
41.1685905456543,2018-03
40.23592376708984,2018-03
39.66739273071289,2018-03
38.748836517333984,2018-03
40.58831787109375,2018-03
39.54758834838867,2018-03
39.11061477661133,2018-03
39.41603469848633,2018-03
39.15760803222656,2018-04
39.559326171875,2018-04
40.315799713134766,2018-04
40.59535598754883,2018-04
39.556983947753906,2018-04
39.94931411743164,2018-04
40.701080322265625,2018-04
40.51079177856445,2018-04
40.91015625,2018-04
41.04877471923828,2018-04
41.30484771728515,2018-04
41.87336349487305,2018-04
41.779396057128906,2018-04
40.59535598754883,2018-04
38.93208312988281,2018-04
38.819313049316406,2018-04
38.27898406982422,2018-04
38.44578170776367,2018-04
38.579689025878906,2018-04
38.13332748413086,2018-04
38.824005126953125,2018-04
39.72612762451172,2018-05
41.48103332519531,2018-05
41.556209564208984,2018-05
43.18660354614258,2018-05
43.49905776977539,2018-05
43.7081413269043,2018-05
44.01590347290039,2018-05
44.6454963684082,2018-05
44.4756965637207,2018-05
44.371925354003906,2018-05
43.96866226196289,2018-05
44.37901306152344,2018-05
44.098358154296875,2018-05
43.9379997253418,2018-05
44.24930191040039,2018-05
44.13845443725586,2018-05
44.42146301269531,2018-05
44.371925354003906,2018-05
44.47333526611328,2018-05
44.31298065185547,2018-05
44.21864700317383,2018-05
44.07007598876953,2018-05
44.86481475830078,2018-06
45.23980712890625,2018-06
45.58882522583008,2018-06
45.746829986572266,2018-06
45.624210357666016,2018-06
45.20914459228515,2018-06
45.09829330444336,2018-06
45.34592056274414,2018-06
44.97331237792969,2018-06
44.99688720703125,2018-06
44.53466033935547,2018-06
44.51107025146485,2018-06
43.791778564453125,2018-06
43.982810974121094,2018-06
43.737548828125,2018-06
43.61019515991211,2018-06
42.96165466308594,2018-06
43.494632720947266,2018-06
43.43095779418945,2018-06
43.74696731567383,2018-06
43.65500259399414,2018-06
44.1431770324707,2018-07
43.37436294555664,2018-07
43.723392486572266,2018-07
44.32948303222656,2018-07
44.94499206542969,2018-07
44.89076614379883,2018-07
44.30825424194336,2018-07
45.0511360168457,2018-07
45.121883392333984,2018-07
45.02283477783203,2018-07
45.15019226074219,2018-07
44.902565002441406,2018-07
45.251590728759766,2018-07
45.147830963134766,2018-07
45.18790817260742,2018-07
45.51572036743164,2018-07
45.944942474365234,2018-07
45.801082611083984,2018-07
45.03934097290039,2018-07
44.78700637817383,2018-07
44.87661361694336,2018-07
47.52031326293945,2018-08
48.90935134887695,2018-08
49.05085754394531,2018-08
49.30555725097656,2018-08
48.84332656860352,2018-08
48.87633514404297,2018-08
49.260738372802734,2018-08
49.114017486572266,2018-08
49.43113327026367,2018-08
49.6394157409668,2018-08
49.755367279052734,2018-08
50.48428726196289,2018-08
51.492454528808594,2018-08
50.99073791503906,2018-08
50.891334533691406,2018-08
50.89369583129883,2018-08
50.997825622558594,2018-08
51.15639114379883,2018-08
51.57765197753906,2018-08
51.99417495727539,2018-08
52.77042007446289,2018-08
53.25555419921875,2018-08
53.87088394165039,2018-08
54.04364776611328,2018-09
53.6910400390625,2018-09
52.79882049560547,2018-09
52.372825622558594,2018-09
51.669944763183594,2018-09
52.97629928588867,2018-09
52.318389892578125,2018-09
53.582149505615234,2018-09
52.97393798828125,2018-09
51.56346130371094,2018-09
51.648643493652344,2018-09
51.67941665649414,2018-09
52.07225799560547,2018-09
51.511375427246094,2018-09
52.25212097167969,2018-09
52.58345031738281,2018-09
52.16455841064453,2018-09
53.23661804199219,2018-09
53.42359161376953,2018-09
53.78330993652344,2018-10
54.26137161254883,2018-10
54.92164611816406,2018-10
53.956077575683594,2018-10
53.08043670654297,2018-10
52.9573860168457,2018-10
53.6910400390625,2018-10
51.20371627807617,2018-10
50.75170135498047,2018-10
52.56452560424805,2018-10
51.44038391113281,2018-10
52.57398223876953,2018-10
52.34679412841797,2018-10
51.12325668334961,2018-10
51.9018669128418,2018-10
52.218994140625,2018-10
52.71124267578125,2018-10
50.90316390991211,2018-10
52.01784133911133,2018-10
51.18952941894531,2018-10
50.22868728637695,2018-10
50.47954177856445,2018-10
51.795372009277344,2018-10
52.590545654296875,2018-11
49.10218048095703,2018-11
47.708251953125,2018-11
48.22417449951172,2018-11
49.686737060546875,2018-11
49.51337432861328,2018-11
48.558685302734375,2018-11
46.11258316040039,2018-11
45.65184783935547,2018-11
44.3623046875,2018-11
45.45711898803711,2018-11
45.9605827331543,2018-11
44.13908004760742,2018-11
42.03019714355469,2018-11
41.98270034790039,2018-11
40.91639709472656,2018-11
41.46973419189453,2018-11
41.379493713378906,2018-11
42.97063827514648,2018-11
42.64054870605469,2018-11
42.41017532348633,2018-11
43.89208984375,2018-12
41.961334228515625,2018-12
41.49348449707031,2018-12
40.01395034790039,2018-12
40.277565002441406,2018-12
40.04719924926758,2018-12
40.15882110595703,2018-12
40.59815979003906,2018-12
39.29911422729492,2018-12
38.93339538574219,2018-12
39.43922805786133,2018-12
38.20906066894531,2018-12
37.24485778808594,2018-12
35.79620361328125,2018-12
34.869998931884766,2018-12
37.32561111450195,2018-12
37.0833740234375,2018-12
37.10236740112305,2018-12
37.46098327636719,2018-12
37.50372695922851,2019-01
33.768070220947266,2019-01
35.20960998535156,2019-01
35.13124084472656,2019-01
35.800960540771484,2019-01
36.4089241027832,2019-01
36.5252799987793,2019-01
36.16667938232422,2019-01
35.62282943725586,2019-01
36.351924896240234,2019-01
36.7960205078125,2019-01
37.01449966430664,2019-01
37.24249267578125,2019-01
36.40653610229492,2019-01
36.55377960205078,2019-01
36.26405334472656,2019-01
37.465728759765625,2019-01
37.11901092529297,2019-01
36.73427200317383,2019-01
39.2444953918457,2019-01
39.527095794677734,2019-01
39.54610824584961,2019-02
40.669410705566406,2019-02
41.365238189697266,2019-02
41.379493713378906,2019-02
40.59579086303711,2019-02
40.64349365234375,2019-02
40.409759521484375,2019-02
40.75797271728515,2019-02
40.588623046875,2019-02
40.73650741577149,2019-02
40.6458740234375,2019-02
40.76749801635742,2019-02
41.02985763549805,2019-02
40.79851531982422,2019-02
41.254058837890625,2019-02
41.55457305908203,2019-02
41.57843017578125,2019-02
41.70721435546875,2019-02
41.29698944091797,2019-02
41.731056213378906,2019-03
41.94094467163086,2019-03
41.8646240234375,2019-03
41.62373733520508,2019-03
41.141963958740234,2019-03
41.23976135253906,2019-03
42.66838836669922,2019-03
43.14778137207031,2019-03
43.33858108520508,2019-03
43.82035446166992,2019-03
44.39039611816406,2019-03
44.84355163574219,2019-03
44.488182067871094,2019-03
44.87693786621094,2019-03
46.52976608276367,2019-03
45.56622314453125,2019-03
45.0152702331543,2019-03
44.550174713134766,2019-03
44.95087432861328,2019-03
45.010494232177734,2019-03
45.30385971069336,2019-03
45.61153030395508,2019-04
46.27457427978515,2019-04
46.5917854309082,2019-04
46.672889709472656,2019-04
46.98530960083008,2019-04
47.72467803955078,2019-04
47.58158493041992,2019-04
47.84870147705078,2019-04
47.45039367675781,2019-04
47.43131637573242,2019-04
47.51717376708984,2019-04
47.521942138671875,2019-04
48.44734573364258,2019-04
48.62145233154297,2019-04
48.78125,2019-04
49.48482894897461,2019-04
49.40851593017578,2019-04
48.96012878417969,2019-04
48.72639465332031,2019-04
48.80032730102539,2019-04
47.860626220703125,2019-04
50.20988082885742,2019-05
49.88314056396485,2019-05
50.50325012207031,2019-05
49.72333526611328,2019-05
48.3829460144043,2019-05
48.39248275756836,2019-05
47.87255096435547,2019-05
47.2093505859375,2019-05
44.4655647277832,2019-05
45.169456481933594,2019-05
45.710567474365234,2019-05
45.50944519042969,2019-05
45.2508659362793,2019-05
43.83588409423828,2019-05
44.676246643066406,2019-05
43.76166534423828,2019-05
43.01466751098633,2019-05
42.849464416503906,2019-05
42.67229080200195,2019-05
42.468788146972656,2019-05
42.68904876708984,2019-05
41.91572189331055,2019-05
41.491939544677734,2019-06
43.00987243652344,2019-06
43.704200744628906,2019-06
44.345848083496094,2019-06
45.52620315551758,2019-06
46.10800552368164,2019-06
46.64191818237305,2019-06
46.49347686767578,2019-06
46.48390579223633,2019-06
46.14631652832031,2019-06
46.42164611816406,2019-06
47.51340866088867,2019-06
47.37455368041992,2019-06
47.7552375793457,2019-06
47.592430114746094,2019-06
47.544532775878906,2019-06
46.823875427246094,2019-06
47.836639404296875,2019-06
47.8222770690918,2019-06
47.386512756347656,2019-06
48.2556266784668,2019-07
48.538143157958984,2019-07
48.940372467041016,2019-07
48.89726638793945,2019-07
47.88930892944336,2019-07
48.1814079284668,2019-07
48.65785598754883,2019-07
48.30350875854492,2019-07
48.67461013793945,2019-07
49.13191604614258,2019-07
48.96192169189453,2019-07
48.68659591674805,2019-07
49.23965835571289,2019-07
48.50462341308594,2019-07
49.61315155029297,2019-07
50.00101089477539,2019-07
49.96031951904297,2019-07
49.56526947021485,2019-07
49.73765563964844,2019-07
50.20212173461914,2019-07
49.98664855957031,2019-07
51.00658416748047,2019-07
49.90285873413086,2019-08
48.84700775146485,2019-08
46.28996276855469,2019-08
47.166255950927734,2019-08
47.65467834472656,2019-08
48.70574188232422,2019-08
48.30438232421875,2019-08
48.18181991577149,2019-08
50.22224426269531,2019-08
48.72736358642578,2019-08
48.4846305847168,2019-08
49.62860870361328,2019-08
50.553897857666016,2019-08
50.556297302246094,2019-08
51.104244232177734,2019-08
51.06099319458008,2019-08
48.70093536376953,2019-08
49.6262092590332,2019-08
49.06624603271485,2019-08
49.39548873901367,2019-08
50.23184967041016,2019-08
50.166954040527344,2019-08
49.43634796142578,2019-09
50.275108337402344,2019-09
51.25807571411133,2019-09
51.25326919555664,2019-09
51.47196578979492,2019-09
52.07999801635742,2019-09
53.73588180541992,2019-09
53.615726470947266,2019-09
52.572696685791016,2019-09
52.84906768798828,2019-09
53.04133224487305,2019-09
53.5388298034668,2019-09
53.10382461547851,2019-09
52.327545166015625,2019-09
52.56547164916992,2019-09
52.31553268432617,2019-09
53.12064743041992,2019-09
52.8466682434082,2019-09
52.58951568603515,2019-09
53.82722091674805,2019-09
53.97622299194336,2019-10
52.62316131591797,2019-10
53.07017517089844,2019-10
54.55783462524414,2019-10
54.56984329223633,2019-10
53.930564880371094,2019-10
54.56263732910156,2019-10
55.29804992675781,2019-10
56.768890380859375,2019-10
56.68717956542969,2019-10
56.55499267578125,2019-10
56.32666778564453,2019-10
56.545387268066406,2019-10
56.81695938110352,2019-10
57.80231857299805,2019-10
57.670135498046875,2019-10
58.44400787353515,2019-10
58.54013442993164,2019-10
59.261138916015625,2019-10
59.85475540161133,2019-10
58.4704475402832,2019-10
58.46321868896485,2019-10
59.78505325317383,2019-10
61.4818000793457,2019-11
61.88556671142578,2019-11
61.79663848876953,2019-11
61.82306671142578,2019-11
62.536598205566406,2019-11
62.707759857177734,2019-11
63.20431900024414,2019-11
63.1464729309082,2019-11
63.75149917602539,2019-11
63.31037902832031,2019-11
64.06245422363281,2019-11
64.38546752929688,2019-11
64.19022369384766,2019-11
63.44295883178711,2019-11
63.15851974487305,2019-11
63.10307312011719,2019-11
64.20950317382812,2019-11
63.70812225341797,2019-11
64.56387329101562,2019-11
64.42164611816406,2019-11
63.67678451538086,2019-12
62.541412353515625,2019-12
63.09342193603515,2019-12
64.01907348632812,2019-12
65.25569152832031,2019-12
64.34210968017578,2019-12
64.71813201904297,2019-12
65.27013397216797,2019-12
65.43644714355469,2019-12
66.32594299316406,2019-12
67.46131134033203,2019-12
67.59387969970703,2019-12
67.43240356445312,2019-12
67.4998779296875,2019-12
67.360107421875,2019-12
68.45927429199219,2019-12
68.52436828613281,2019-12
69.88390350341797,2019-12
69.8573989868164,2019-12
70.2719955444336,2019-12
70.78545379638672,2019-12
72.4005126953125,2020-01
71.69662475585938,2020-01
72.2679214477539,2020-01
71.92803955078125,2020-01
73.0851058959961,2020-01
74.63749694824219,2020-01
74.80621337890625,2020-01
76.4044189453125,2020-01
75.37272644042969,2020-01
75.04969024658203,2020-01
75.98980712890625,2020-01
76.83108520507812,2020-01
76.3104019165039,2020-01
76.58277893066406,2020-01
76.95162963867188,2020-01
76.7298355102539,2020-01
74.47357177734375,2020-01
76.58039855957031,2020-01
78.18338775634766,2020-01
78.07009887695312,2020-01
74.60856628417969,2020-01
74.4036636352539,2020-02
76.86000061035156,2020-02
77.48676300048828,2020-02
78.39310455322266,2020-02
77.32754516601562,2020-02
77.69480895996094,2020-02
77.2260513305664,2020-02
79.06000518798828,2020-02
78.49702453613281,2020-02
78.51634216308594,2020-02
77.07866668701172,2020-02
78.19497680664062,2020-02
77.39276123046875,2020-02
75.64099884033203,2020-02
72.04800415039062,2020-02
69.60758972167969,2020-02
70.71183013916016,2020-02
66.08950805664062,2020-02
66.05086517333984,2020-02
72.20024871826172,2020-03
69.90721893310547,2020-03
73.14982604980469,2020-03
70.77708435058594,2020-03
69.83714294433594,2020-03
64.31358337402344,2020-03
68.94552612304688,2020-03
66.55101013183594,2020-03
59.97880554199219,2020-03
67.16474914550781,2020-03
58.52421951293945,2020-03
61.0975227355957,2020-03
59.601863861083984,2020-03
59.14519119262695,2020-03
55.39033126831055,2020-03
54.213600158691406,2020-03
59.652610778808594,2020-03
59.323997497558594,2020-03
62.44580078125,2020-03
59.86039733886719,2020-03
61.56869125366211,2020-03
61.44304656982422,2020-03
58.210105895996094,2020-04
59.18143844604492,2020-04
58.33091354370117,2020-04
63.41953659057617,2020-04
62.68501663208008,2020-04
64.28939819335938,2020-04
64.7533187866211,2020-04
66.02428436279297,2020-04
69.35872650146484,2020-04
68.72566986083984,2020-04
69.27173614501953,2020-04
68.331787109375,2020-04
66.91345977783203,2020-04
64.84516143798828,2020-04
66.71292114257812,2020-04
66.45440673828125,2020-04
68.37288665771484,2020-04
68.42121124267578,2020-04
67.3121566772461,2020-04
69.52301788330078,2020-04
70.98970031738281,2020-04
69.84679412841797,2020-05
70.83505249023438,2020-05
71.89820861816406,2020-05
72.64000701904297,2020-05
73.39146423339844,2020-05
75.13829040527344,2020-05
76.32063293457031,2020-05
75.44841766357422,2020-05
74.53742980957031,2020-05
74.99534606933594,2020-05
74.5519790649414,2020-05
76.30851745605469,2020-05
75.86756134033203,2020-05
77.3430404663086,2020-05
76.76643371582031,2020-05
77.26067352294922,2020-05
76.73733520507812,2020-05
77.07169342041016,2020-05
77.10559844970703,2020-05
77.0304946899414,2020-05
77.97782135009766,2020-06
78.33879852294922,2020-06
78.77006530761719,2020-06
78.09168243408203,2020-06
80.31584167480469,2020-06
80.79068756103516,2020-06
83.3418960571289,2020-06
85.48606872558594,2020-06
81.38184356689453,2020-06
82.0844497680664,2020-06
83.09960174560547,2020-06
85.30193328857422,2020-06
85.18323516845703,2020-06
85.21714782714844,2020-06
84.73015594482422,2020-06
