,Close,Year-Month,Simple Returns
0,23.159894943237305,2016-03,
1,23.218772888183594,2016-03,0.2542237134088632
2,23.685325622558594,2016-03,2.009377225152309
3,24.00013542175293,2016-03,1.3291343518389453
4,23.961633682250977,2016-03,-0.1604230093929293
5,23.988813400268555,2016-03,0.11343015412890178
6,23.986543655395508,2016-03,-0.00946168047236684
7,24.170001983642575,2016-03,0.764838531481371
8,24.0363712310791,2016-03,-0.5528785337043374
9,23.93218994140625,2016-03,-0.4334318548805949
10,23.8234806060791,2016-03,-0.454238979355015
11,24.38741111755371,2016-03,2.3671205765404046
12,24.813194274902344,2016-03,1.745913722847603
13,24.68410301208496,2016-03,-0.5202524970674749
14,24.910585403442383,2016-04,0.9175232790372689
15,25.16651153564453,2016-04,1.0273790360895374
16,24.86981773376465,2016-04,-1.1789230361135328
17,25.130273818969727,2016-04,1.047277820824033
18,24.58219337463379,2016-04,-2.1809569138964813
19,24.6093692779541,2016-04,0.11055117379539237
20,24.690895080566406,2016-04,0.3312795289123427
21,25.01250457763672,2016-04,1.3025428848201015
22,25.37486267089844,2016-04,1.448707753903622
23,25.38846206665039,2016-04,0.05359396788990889
24,24.87887382507324,2016-04,-2.0071646728319736
25,24.342121124267575,2016-04,-2.1574638168095794
26,24.213024139404297,2016-04,-0.5303440246814617
27,24.262849807739254,2016-04,0.20578044298840137
28,24.00013542175293,2016-04,-1.082784537134318
29,23.93445587158203,2016-04,-0.27366324821387344
30,23.79857063293457,2016-04,-0.5677389925910159
31,23.63323402404785,2016-04,-0.6947333578845805
32,22.154314041137695,2016-04,-6.257797732656012
33,21.47713851928711,2016-04,-3.0566305081401235
34,21.23027610778809,2016-04,-1.1494194688800419
35,21.207632064819336,2016-05,-0.10665920148088537
36,21.55640411376953,2016-05,1.6445591279790284
37,21.332191467285156,2016-05,-1.040120816538015
38,21.245607376098633,2016-05,-0.4058846524010784
39,21.12712287902832,2016-05,-0.5576893847883513
40,21.143068313598633,2016-05,0.07547376262075911
41,21.286624908447266,2016-05,0.6789771130631062
42,21.079275131225582,2016-05,-0.9740847979117562
43,20.584819793701172,2016-05,-2.345694215983518
44,20.625831604003903,2016-05,0.19923327342064034
45,21.391437530517575,2016-05,3.7118790709270266
46,21.302576065063477,2016-05,-0.41540670339393904
47,21.546384811401367,2016-05,1.1445035830091044
48,21.464351654052734,2016-05,-0.38072817350418564
49,21.696767807006836,2016-05,1.0828007139466411
50,21.97247886657715,2016-05,1.2707471547041882
51,22.30743408203125,2016-05,1.5244307093798648
52,22.69934844970703,2016-05,1.756877847244076
53,22.87936210632324,2016-05,0.7930344653506172
54,22.86568832397461,2016-05,-0.059764700978481855
55,22.754037857055664,2016-05,-0.48828823929117915
56,22.435029983520508,2016-06,-1.4019835755711196
57,22.266414642333984,2016-06,-0.7515717220363816
58,22.311981201171875,2016-06,0.204642550540024
59,22.47377014160156,2016-06,0.7251213550734992
60,22.564916610717773,2016-06,0.40556821815798116
61,22.54440689086914,2016-06,-0.09089207020995804
62,22.70619201660156,2016-06,0.7176286629121398
63,22.519346237182617,2016-06,-0.822884697188897
64,22.179832458496097,2016-06,-1.5076537973643944
65,22.20718002319336,2016-06,0.12329923929061959
66,22.134258270263672,2016-06,-0.32837016160326415
67,22.227684020996097,2016-06,0.4220866567638204
68,21.721832275390625,2016-06,-2.2757735134602775
69,21.66942596435547,2016-06,-0.2412610058430853
70,21.85399627685547,2016-06,0.8517545079579136
71,21.77196502685547,2016-06,-0.3753604098801655
72,21.897281646728516,2016-06,0.5755870897205195
73,21.28206443786621,2016-06,-2.8095597379970583
74,20.97217559814453,2016-06,-1.4561032865322399
75,21.325359344482425,2016-06,1.684058693315249
76,21.509937286376953,2016-06,0.8655326220436521
77,21.783355712890625,2016-06,1.271126098014408
78,21.84943962097168,2016-07,0.30336881494319456
79,21.644365310668945,2016-07,-0.9385792672957138
80,21.767410278320312,2016-07,0.5684849885190024
81,21.86082649230957,2016-07,0.4291563065832227
82,22.029447555541992,2016-07,0.7713389212056665
83,22.097801208496097,2016-07,0.31028310075305043
84,22.19805908203125,2016-07,0.45370067632162225
85,22.072738647460938,2016-07,-0.5645558204309675
86,22.510229110717773,2016-07,1.9820397923624222
87,22.507946014404297,2016-07,-0.010142483678188263
88,22.7471981048584,2016-07,1.0629672307770344
89,22.756317138671875,2016-07,0.04008860243551737
90,22.77682876586914,2016-07,0.09013597003535434
91,22.65605926513672,2016-07,-0.5302296556463304
92,22.480607986450195,2016-07,-0.774412163356708
93,22.179832458496097,2016-07,-1.3379332451123438
94,22.027164459228516,2016-07,-0.6883189922794131
95,23.458120346069336,2016-07,6.49632361663921
96,23.774852752685547,2016-07,1.3502036904217807
97,23.74522590637207,2016-07,-0.12461421579206267
98,24.164487838745117,2016-08,1.7656683243453042
99,23.80674934387207,2016-08,-1.4804306934221523
100,24.105243682861328,2016-08,1.2538223286082228
101,24.2541561126709,2016-08,0.6177594873908898
102,24.62299919128418,2016-08,1.5207417520521016
103,24.826892852783203,2016-08,0.8280618454115762
104,24.927690505981445,2016-08,0.4060018859224357
105,24.742122650146484,2016-08,-0.7444245819340334
106,24.726083755493164,2016-08,-0.06482424681224508
107,24.783361434936523,2016-08,0.2316488126860472
108,25.08118057250977,2016-08,1.2016898448384605
109,25.058273315429688,2016-08,-0.09133245149228753
110,25.021617889404297,2016-08,-0.14628073356842686
111,24.98954391479492,2016-08,-0.12818505482397047
112,25.053695678710938,2016-08,0.2567144247800357
113,24.858964920043945,2016-08,-0.7772536282240505
114,24.93685531616211,2016-08,0.31332920082831617
115,24.74899101257324,2016-08,-0.7533600416212538
116,24.643617630004883,2016-08,-0.4257683980523619
117,24.499282836914062,2016-08,-0.5856883321995965
118,24.4717960357666,2016-08,-0.11219430923931073
119,24.283939361572266,2016-08,-0.7676456354890115
120,24.306846618652344,2016-08,0.0943308939254095
121,24.451171875,2016-09,0.5937638008416402
122,24.680269241333008,2016-09,0.936958635374241
123,24.67339134216309,2016-09,-0.02786800704102088
124,24.824594497680664,2016-09,0.6128186977652827
125,24.173973083496097,2016-09,-2.620874287575392
126,23.626436233520508,2016-09,-2.264984940971082
127,24.15564346313477,2016-09,2.2398944317443714
128,24.73067092895508,2016-09,2.3805098245380796
129,25.605812072753903,2016-09,3.538687431137144
130,26.476364135742188,2016-09,3.3998221205200574
131,26.327449798583984,2016-09,-0.5624425483602313
132,26.02046775817871,2016-09,-1.1660151011731679
133,26.018177032470703,2016-09,-0.008803553146308207
134,26.013593673706055,2016-09,-0.01761598731121472
135,26.25872039794922,2016-09,0.942302425869479
136,25.82115364074707,2016-09,-1.6663674031744624
137,25.8601016998291,2016-09,0.15083779611058112
138,25.908214569091797,2016-09,0.18605058023810628
139,26.105234146118164,2016-09,0.7604521589126056
140,25.69973945617676,2016-09,-1.5533079982034903
141,25.8990478515625,2016-09,0.7755269104015694
142,25.77763557434082,2016-10,-0.4687905050314578
143,25.88759422302246,2016-10,0.42656607649109723
144,25.8990478515625,2016-10,0.04424369619426827
145,26.091482162475582,2016-10,0.7430169325760572
146,26.13043212890625,2016-10,0.14928230672417442
147,26.58633041381836,2016-10,1.7447024322563065
148,26.64359664916992,2016-10,0.21539729048802858
149,26.881855010986328,2016-10,0.894242488931507
150,26.799386978149418,2016-10,-0.3067795462895151
151,26.948301315307617,2016-10,0.5556632219968938
152,26.92997169494629,2016-10,-0.06801772084579216
153,26.911643981933594,2016-10,-0.06805693381450872
154,26.83146095275879,2016-10,-0.2979492045474208
155,26.817710876464844,2016-10,-0.051246096208312775
156,26.712331771850582,2016-10,-0.3929459344971242
157,26.952882766723633,2016-10,0.9005241359218985
158,27.090335845947266,2016-10,0.5099754279098256
159,26.480941772460938,2016-10,-2.2494888101488586
160,26.226652145385746,2016-10,-0.9602741067904264
161,26.05253791809082,2016-10,-0.6638827797377012
162,26.011302947998047,2016-10,-0.15827621179332896
163,25.541656494140625,2016-11,-1.8055475913541952
164,25.564565658569336,2016-11,0.08969333854274009
165,25.29054832458496,2016-11,-1.07186383545117
166,25.062576293945312,2016-11,-0.9014119730177517
167,25.424102783203125,2016-11,1.4424953165934173
168,25.57378387451172,2016-11,0.5887369658035047
169,25.53233337402344,2016-11,-0.16208200042540089
170,24.82080078125,2016-11,-2.7867903115245785
171,24.96817398071289,2016-11,0.5937487704837485
172,24.34183692932129,2016-11,-2.5085416814037975
173,24.664215087890625,2016-11,1.3243789263127193
174,25.3273983001709,2016-11,2.6888478304175845
175,25.31818389892578,2016-11,-0.03638115978559231
176,25.343517303466797,2016-11,0.10006011743239895
177,25.72806167602539,2016-11,1.5173283485240274
178,25.744178771972656,2016-11,0.06264403494602444
179,25.61293029785156,2016-11,-0.5098180652163053
180,25.741878509521484,2016-11,0.5034496645654807
181,25.691221237182617,2016-11,-0.19678933812126154
182,25.665891647338867,2016-11,-0.0985923931365762
183,25.449438095092773,2016-11,-0.8433509936855654
184,25.212257385253903,2016-12,-0.9319683560502834
185,25.30666732788086,2016-12,0.3744604903255233
186,25.124757766723633,2016-12,-0.7188206917977391
187,25.31818389892578,2016-12,0.7698626748884774
188,25.56687355041504,2016-12,0.9822570705784628
189,25.817869186401367,2016-12,0.9817220533100857
190,26.239269256591797,2016-12,1.6322031347667743
191,26.0895938873291,2016-12,-0.570425067097069
192,26.524797439575195,2016-12,1.668111639167602
193,26.524797439575195,2016-12,0.0
194,26.66987037658691,2016-12,0.546933251204651
195,26.70440673828125,2016-12,0.1294957988422052
196,26.85868453979492,2016-12,0.577724130049706
197,26.930072784423828,2016-12,0.26579203655017203
198,26.955400466918945,2016-12,0.0940498107742549
199,26.778099060058594,2016-12,-0.6577583852925728
200,26.831052780151367,2016-12,0.1977501090499656
201,27.001455307006836,2016-12,0.6350944491508193
202,26.886320114135746,2016-12,-0.4264036569955332
203,26.87941551208496,2016-12,-0.02568072544503197
204,26.66987037658691,2016-12,-0.7795747470916492
205,26.745853424072266,2017-01,0.28490220016990087
206,26.715919494628903,2017-01,-0.11191988892162996
207,26.85177993774414,2017-01,0.5085374027367973
208,27.151134490966797,2017-01,1.1148406322288862
209,27.399824142456055,2017-01,0.9159457096424406
210,27.427459716796875,2017-01,0.10086040770604932
211,27.5748291015625,2017-01,0.537305992925674
212,27.45969009399414,2017-01,-0.4175511193352577
213,27.411340713500977,2017-01,-0.17607402096551095
214,27.63239860534668,2017-01,0.8064468431375316
215,27.63009452819824,2017-01,-0.00833831757187653
216,27.58173370361328,2017-01,-0.17502952997718868
217,27.63239860534668,2017-01,0.1836900547218301
218,27.65081214904785,2017-01,0.06663751476720936
219,27.62548828125,2017-01,-0.09158453524383825
220,28.065298080444336,2017-01,1.5920435313820036
221,28.07912254333496,2017-01,0.0492582079513193
222,28.081422805786133,2017-01,0.008192073835711078
223,28.007734298706055,2017-01,-0.2624101620124941
224,27.94325828552246,2017-01,-0.2302078864928836
225,29.647253036499023,2017-02,6.098053181791663
226,29.596599578857425,2017-02,-0.1708537974133284
227,29.723243713378903,2017-02,0.427900962690142
228,30.001867294311523,2017-02,0.9373929158586591
229,30.28741455078125,2017-02,0.9517649473900214
230,30.404855728149418,2017-02,0.38775570351592403
231,30.62455177307129,2017-02,0.7225689438758787
232,30.555173873901367,2017-02,-0.22654339460709272
233,30.825754165649418,2017-02,0.88554656198232
234,31.225845336914062,2017-02,1.2979120287363033
235,31.33917236328125,2017-02,0.36292700852269544
236,31.30217170715332,2017-02,-0.11806519872006316
237,31.38773536682129,2017-02,0.2733473589898505
238,31.614391326904297,2017-02,0.722116321659172
239,31.709211349487305,2017-02,0.2999267694340002
240,31.575071334838867,2017-02,-0.42303169627903037
241,31.605133056640625,2017-02,0.09520713819761717
242,31.66757583618164,2017-02,0.19757163948372902
243,31.68145179748535,2017-02,0.043817567140247426
244,32.32899475097656,2017-03,2.0439181816238827
245,32.137046813964844,2017-03,-0.5937330823004294
246,32.32667922973633,2017-03,0.5900741809576671
247,32.22493362426758,2017-03,-0.3147419032609955
248,32.26656723022461,2017-03,0.1291968711013114
249,32.14630126953125,2017-03,-0.3727262334268566
250,32.0722770690918,2017-03,-0.23027283860371783
251,32.178680419921875,2017-03,0.331761136263764
252,32.19255447387695,2017-03,0.04311567091634938
253,32.143985748291016,2017-03,-0.15086943667470543
254,32.48394775390625,2017-03,1.0576224376073418
255,32.53713607788086,2017-03,0.16373725378933113
256,32.37526321411133,2017-03,-0.4975018802579112
257,32.71522521972656,2017-03,1.0500671558001606
258,32.3405647277832,2017-03,-1.1452175231165707
259,32.70596694946289,2017-03,1.129857269826151
260,32.59033203125,2017-03,-0.3535590872196792
261,32.52558898925781,2017-03,-0.19865720278672283
262,32.58108901977539,2017-03,0.17063497462230792
263,33.25638961791992,2017-03,2.0726765693272364
264,33.33039093017578,2017-03,0.22251757664031313
265,33.28645324707031,2017-03,-0.13182468575755335
266,33.22400665283203,2017-03,-0.18760362894408855
267,33.23326110839844,2017-04,0.027854724636644512
268,33.480712890625,2017-04,0.7445907322168432
269,33.307254791259766,2017-04,-0.518083649926715
270,33.22400665283203,2017-04,-0.24993995737403463
271,33.150001525878906,2017-04,-0.22274594309599216
272,33.11068344116211,2017-04,-0.11860658493817455
273,32.7545280456543,2017-04,-1.0756509938573244
274,32.79383087158203,2017-04,0.11999203857540053
275,32.62040328979492,2017-04,-0.5288420937042626
276,32.80078125,2017-04,0.5529605462036402
277,32.65507888793945,2017-04,-0.4442039381624352
278,32.53483963012695,2017-04,-0.3682099750091483
279,32.941856384277344,2017-04,1.251018166302864
280,32.902549743652344,2017-04,-0.11932126764950812
281,33.21937942504883,2017-04,0.9629335229790481
282,33.42520523071289,2017-04,0.6195955771192363
283,33.22862243652344,2017-04,-0.58812741113351
284,33.25407791137695,2017-04,0.07660707241818887
285,33.22168731689453,2017-04,-0.09740337581677361
286,33.899314880371094,2017-05,2.039714470288101
287,34.11438751220703,2017-05,0.6344453644414827
288,34.01032257080078,2017-05,-0.30504707542825527
289,33.88774108886719,2017-05,-0.3604243437515531
290,34.44972229003906,2017-05,1.6583613516703233
291,35.38637161254883,2017-05,2.7188878755652235
292,35.613006591796875,2017-05,0.6404583711760781
293,35.44418716430664,2017-05,-0.47403868318469655
294,35.75071334838867,2017-05,0.8648136933175676
295,36.250003814697266,2017-05,1.3965888217195355
296,36.15709686279297,2017-05,-0.2562950127652952
297,36.10369491577149,2017-05,-0.14769423337311904
298,34.8914909362793,2017-05,-3.3575621063722694
299,35.42327880859375,2017-05,1.5241190847522956
300,35.54403305053711,2017-05,0.3408895110919685
301,35.760013580322266,2017-05,0.607642158890842
302,35.71587371826172,2017-05,-0.12343357186205273
303,35.60905075073242,2017-05,-0.29909101026605045
304,35.73212814331055,2017-05,0.3456351404582003
305,35.671756744384766,2017-05,-0.1689555088452921
306,35.68567657470703,2017-05,0.03902199272665108
307,35.4743766784668,2017-05,-0.5921140259114388
308,35.5718994140625,2017-06,0.2749103570716116
309,36.09904479980469,2017-06,1.4819152039257988
310,35.746063232421875,2017-06,-0.9778141481037839
311,35.86684036254883,2017-06,0.3378753328489914
312,36.08046340942383,2017-06,0.5956004061569375
313,35.992225646972656,2017-06,-0.2445582847700467
314,34.5965690612793,2017-06,-3.877661246577424
315,33.769859313964844,2017-06,-2.389571479906405
316,34.04155349731445,2017-06,0.8045463880190118
317,33.70948028564453,2017-06,-0.9754937056445367
318,33.50743865966797,2017-06,-0.5993614385760848
319,33.03837585449219,2017-06,-1.399876636170283
320,33.98350143432617,2017-06,2.860690198563365
321,33.67463684082031,2017-06,-0.9088663041468714
322,33.87434387207031,2017-06,0.5930488046359983
323,33.81861877441406,2017-06,-0.1645053196209556
324,33.96956253051758,2017-06,0.44633329678653855
325,33.862754821777344,2017-06,-0.314421796407538
326,33.377384185791016,2017-06,-1.433346573664418
327,33.86506652832031,2017-06,1.461116125262163
328,33.36579132080078,2017-06,-1.474307475823211
329,33.44474411010742,2017-06,0.2366279539050442
330,33.32398986816406,2017-07,-0.361055960080936
331,33.46100997924805,2017-07,0.41117558739534044
332,33.145164489746094,2017-07,-0.9439209686074479
333,33.48189926147461,2017-07,1.0159393592169108
334,33.68623733520508,2017-07,0.6102941536700213
335,33.7953987121582,2017-07,0.3240533392521172
336,33.84416961669922,2017-07,0.14431226261422125
337,34.31557846069336,2017-07,1.3928805148214929
338,34.61050033569336,2017-07,0.8594401966378618
339,34.731258392333984,2017-07,0.3489058391799249
340,34.85200119018555,2017-07,0.3476487851019394
341,35.070308685302734,2017-07,0.6263843901699984
342,34.912391662597656,2017-07,-0.4502869482048699
343,34.896141052246094,2017-07,-0.046546826435189814
344,35.31878662109375,2017-07,1.2111527409717882
345,35.469722747802734,2017-07,0.4273536583469184
346,35.63692855834961,2017-07,0.4714043347215924
347,34.96348190307617,2017-07,-1.889743820573031
348,34.717323303222656,2017-07,-0.704044867544662
349,34.53850555419922,2017-07,-0.5150677875181642
350,34.84505081176758,2017-08,0.8875463852578092
351,36.49150848388672,2017-08,4.725083286614451
352,36.12691116333008,2017-08,-0.9991292103411764
353,36.31732940673828,2017-08,0.5270814395045287
354,36.87932205200195,2017-08,1.5474503616981217
355,37.17423248291016,2017-08,0.7996633736714776
356,37.401817321777344,2017-08,0.6122112648103917
357,36.21051025390625,2017-08,-3.1851582441087767
358,36.71407699584961,2017-08,1.390664584432466
359,37.26658630371094,2017-08,1.5048977206312042
360,37.67459487915039,2017-08,1.0948375365382512
361,37.5230598449707,2017-08,-0.402220739641046
362,36.80265808105469,2017-08,-1.9198907735467396
363,36.71873474121094,2017-08,-0.22803608277128795
364,36.6511344909668,2017-08,-0.18410288568104782
365,37.25028610229492,2017-08,1.634742333762662
366,37.29690170288086,2017-08,0.1251415907462361
367,37.131378173828125,2017-08,-0.44379967636815065
368,37.26892852783203,2017-08,0.3704423610671581
369,37.644287109375,2017-08,1.0071622565233085
370,37.979984283447266,2017-08,0.8917612733557734
371,38.08258056640625,2017-08,0.270132505040821
372,38.234107971191406,2017-08,0.3978916410901645
373,38.24578475952149,2017-09,0.030540239983856132
374,37.7864990234375,2017-09,-1.2008793621881453
375,37.746856689453125,2017-09,-0.10491137048654897
376,37.5953254699707,2017-09,-0.4014406304850282
377,36.982177734375,2017-09,-1.6309148223373038
378,37.651275634765625,2017-09,1.8092441856627062
379,37.502071380615234,2017-09,-0.3962794132069791
380,37.219966888427734,2017-09,-0.7522370946510426
381,36.90058517456055,2017-09,-0.8580924180415894
382,37.27360153198242,2017-09,1.0108684067130502
383,36.99150848388672,2017-09,-0.7568172553802044
384,37.00548553466797,2017-09,0.03778448447793181
385,36.38536071777344,2017-09,-1.675764573642946
386,35.76054763793945,2017-09,-1.717210074349429
387,35.41085433959961,2017-09,-0.977874561319203
388,35.09846115112305,2017-09,-0.8821961353449037
389,35.7022590637207,2017-09,1.7202973942301636
390,35.956382751464844,2017-09,0.7117860169312706
391,35.73490524291992,2017-09,-0.6159615945680708
392,35.93074035644531,2017-09,0.5480219191687619
393,35.85845947265625,2017-10,-0.20116725420075143
394,36.014671325683594,2017-10,0.43563459034390295
395,35.78153610229492,2017-10,-0.6473340302911912
396,36.22682189941406,2017-10,1.244456906059388
397,36.205848693847656,2017-10,-0.057894136075864466
398,36.33172607421875,2017-10,0.34767139816413994
399,36.345726013183594,2017-10,0.038533646698324375
400,36.49725341796875,2017-10,0.41690570365877644
401,36.3690299987793,2017-10,-0.3513234755531669
402,36.59983825683594,2017-10,0.6346285783931815
403,37.27360153198242,2017-10,1.8408914007171706
404,37.4111328125,2017-10,0.3689777077204859
405,37.24563217163086,2017-10,-0.4423833988096759
406,36.36436080932617,2017-10,-2.3661066034366574
407,36.42731475830078,2017-10,0.17311991074091537
408,36.40867614746094,2017-10,-0.05116657915499312
409,36.625484466552734,2017-10,0.5954853129338966
410,36.46461486816406,2017-10,-0.4392285883223823
411,36.6977653503418,2017-10,0.6393883029360836
412,38.01263046264648,2017-10,3.582956890568356
413,38.86824798583984,2017-10,2.250876913225297
414,39.409122467041016,2017-10,1.3915586866643181
415,38.907867431640625,2017-11,-1.2719264069368852
416,39.192291259765625,2017-11,0.7310188064784562
417,40.215763092041016,2017-11,2.611411069314218
418,40.623741149902344,2017-11,1.0144729988775802
419,40.75429916381836,2017-11,0.3213835314533231
420,41.087677001953125,2017-11,0.8180188224920837
421,41.00375747680664,2017-11,-0.2042449981839889
422,40.8680534362793,2017-11,-0.33095513406082855
423,40.70426940917969,2017-11,-0.40076297579226816
424,40.08892059326172,2017-11,-1.5117549703009603
425,39.56014251708984,2017-11,-1.3190130049566928
426,40.03277587890625,2017-11,1.1947210797135899
427,39.81049346923828,2017-11,-0.5552510531379173
428,39.77072525024414,2017-11,-0.09989381072321724
429,40.510066986083984,2017-11,1.8590099405725757
430,40.93590545654297,2017-11,1.0511917213201993
431,40.93824768066406,2017-11,0.00572168636547854
432,40.73235321044922,2017-11,-0.5029391385310555
433,40.49370574951172,2017-11,-0.5858916613643572
434,39.65372848510742,2017-11,-2.074340317481127
435,40.208255767822266,2017-11,1.3984240672932025
436,40.02107238769531,2017-12,-0.46553469319291496
437,39.72861099243164,2017-12,-0.7307685122240559
438,39.6911735534668,2017-12,-0.09423294202753896
439,39.54376220703125,2017-12,-0.37139578711870014
440,39.616302490234375,2017-12,0.1834430493065975
441,39.62799072265625,2017-12,0.0295035924282816
442,40.40009689331055,2017-12,1.9483858670958698
443,40.17316055297851,2017-12,-0.5617222674770717
444,40.3065185546875,2017-12,0.33195795370175585
445,40.29481887817383,2017-12,-0.029026760269057483
446,40.70426940917969,2017-12,1.0161369188524727
447,41.27750396728515,2017-12,1.4082909886995454
448,40.83761978149414,2017-12,-1.0656753522200413
449,40.79318618774414,2017-12,-0.10880554250650709
450,40.94759368896485,2017-12,0.37851297152931007
451,40.94759368896485,2017-12,0.0
452,39.90876770019531,2017-12,-2.5369646789513256
453,39.9157829284668,2017-12,0.0175781630848304
454,40.02809143066406,2017-12,0.2813636460508251
455,39.595237731933594,2017-12,-1.0813748126868639
456,40.30418014526367,2018-01,1.790473940653503
457,40.29716110229492,2018-01,-0.017415173670454198
458,40.484336853027344,2018-01,0.46448867764474766
459,40.94525909423828,2018-01,1.1385199240986799
460,40.79318618774414,2018-01,-0.3714054077521789
461,40.78849411010742,2018-01,-0.011502111198480325
462,40.77913284301758,2018-01,-0.0229507543587526
463,41.01076889038086,2018-01,0.5680259270224752
464,41.43426132202149,2018-01,1.0326371416556457
465,41.22369384765625,2018-01,-0.5081965205768757
466,41.90455627441406,2018-01,1.6516288648803945
467,41.94198226928711,2018-01,0.08931247148391552
468,41.75480651855469,2018-01,-0.44627301955035836
469,41.41321563720703,2018-01,-0.8180875684236755
470,41.42255783081055,2018-01,0.022558483951984343
471,40.76276779174805,2018-01,-1.5928278542271523
472,40.03511047363281,2018-01,-1.7851028218514142
