Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-04-26 00:00:00-04:00,23.533583803504545,23.848391482941093,23.533583803504545,23.63323402404785,224064800,0.0,0.0
2016-04-27 00:00:00-04:00,21.74211975653636,22.355881471481243,21.66964609313091,22.154314041137695,458408400,0.0,0.0
2016-04-28 00:00:00-04:00,22.106753806786298,22.16790275955349,21.345779461747554,21.47713851928711,328970800,0.0,0.0
2016-04-29 00:00:00-04:00,21.286896218177468,21.452227700794264,20.95170613230117,21.230276107788086,274126000,0.0,0.0
2016-05-02 00:00:00-04:00,21.282371038114313,21.30728402921264,20.926796752694237,21.207632064819336,192640400,0.0,0.0
2016-05-03 00:00:00-04:00,21.33445256588997,21.683232582324546,21.216683520504354,21.55640411376953,227325200,0.0,0.0
2016-05-04 00:00:00-04:00,21.560935449048333,21.71947278094204,21.248393089230976,21.332191467285156,164102000,0.0,0.0
2016-05-05 00:00:00-04:00,21.41878098572205,21.434731072238087,21.11800668397035,21.245607376098633,143562000,0.1425,0.0
2016-05-06 00:00:00-04:00,21.275231829934302,21.29345925989368,20.928884584268392,21.12712287902832,174799600,0.0,0.0
2016-05-09 00:00:00-04:00,21.19091856626584,21.366369492712273,21.09749540265691,21.143068313598633,131745600,0.0,0.0
2016-05-10 00:00:00-04:00,21.26611839672215,21.320804166418394,20.988129648253217,21.286624908447266,134747200,0.0,0.0
2016-05-11 00:00:00-04:00,21.300299043631465,21.320805556693756,21.067881465015834,21.079275131225586,114876400,0.0,0.0
2016-05-12 00:00:00-04:00,21.127126342370754,21.140797351688654,20.386583204873755,20.584819793701172,305258800,0.0,0.0
2016-05-13 00:00:00-04:00,20.507345483894703,20.88787025509507,20.507345483894703,20.625831604003906,177571200,0.0,0.0
2016-05-16 00:00:00-04:00,21.051927548030122,21.507646298698038,20.88331209704313,21.391437530517578,245039200,0.0,0.0
2016-05-17 00:00:00-04:00,21.54410822532073,21.5782857465761,21.193204520187564,21.302576065063477,187667600,0.0,0.0
2016-05-18 00:00:00-04:00,21.455242440014104,21.694493772549624,21.393719427055466,21.546384811401367,168249600,0.0,0.0
2016-05-19 00:00:00-04:00,21.56461033172737,21.56461033172737,21.320800878824148,21.464351654052734,121768400,0.0,0.0
2016-05-20 00:00:00-04:00,21.564608965432527,21.744618062384657,21.53726521731853,21.696767807006836,128104000,0.0,0.0
2016-05-23 00:00:00-04:00,21.844878177138224,22.145652472550694,21.7993052606036,21.97247886657715,152074400,0.0,0.0
2016-05-24 00:00:00-04:00,22.152489631091072,22.350726182938512,22.06590195241827,22.30743408203125,140560800,0.0,0.0
2016-05-25 00:00:00-04:00,22.482881030092024,22.726690458361976,22.355280353892073,22.69934844970703,152675200,0.0,0.0
2016-05-26 00:00:00-04:00,22.713023987281645,22.95227704133742,22.476050013878265,22.879362106323242,225324800,0.0,0.0
2016-05-27 00:00:00-04:00,22.658337193167394,22.893032075275944,22.615043354880893,22.86568832397461,145364800,0.0,0.0
2016-05-31 00:00:00-04:00,22.694793931414328,22.877082131035774,22.51706389291943,22.754037857055664,169228800,0.0,0.0
2016-06-01 00:00:00-04:00,22.56263065521024,22.68111848328965,22.40540889571504,22.435029983520508,116693200,0.0,0.0
2016-06-02 00:00:00-04:00,22.239070896117898,22.293756650121292,22.018047061550345,22.266414642333984,160766400,0.0,0.0
2016-06-03 00:00:00-04:00,22.282360119383643,22.39173160477743,22.204887057003663,22.311981201171875,114019600,0.0,0.0
2016-06-06 00:00:00-04:00,22.327940276709967,23.21659221106314,22.227683331115195,22.473770141601562,93170000,0.0,0.0
2016-06-07 00:00:00-04:00,22.61504595799249,22.75631941500039,22.548966521896663,22.564916610717773,89638000,0.0,0.0
2016-06-08 00:00:00-04:00,22.562634319478764,22.685678589346253,22.48516296720797,22.54440689086914,83392400,0.0,0.0
2016-06-09 00:00:00-04:00,22.444153330538825,22.783663386545104,22.435038744940268,22.706192016601562,106405600,0.0,0.0
2016-06-10 00:00:00-04:00,22.450987717810186,22.637832367208222,22.43959579020102,22.519346237182617,126851600,0.0,0.0
2016-06-13 00:00:00-04:00,22.48744402948881,22.585423637920215,22.12514669098972,22.179832458496094,152082000,0.0,0.0
2016-06-14 00:00:00-04:00,22.1752798418034,22.439597617239645,22.045400035164416,22.20718002319336,127727600,0.0,0.0
2016-06-15 00:00:00-04:00,22.289202705853434,22.423640633323316,22.10919360138673,22.134258270263672,117780800,0.0,0.0
2016-06-16 00:00:00-04:00,21.977037303157044,22.27325520327819,21.890451361449387,22.227684020996094,125307200,0.0,0.0
2016-06-17 00:00:00-04:00,22.015771045808826,22.02260654816734,21.714996773032112,21.721832275390625,244032800,0.0,0.0
2016-06-20 00:00:00-04:00,21.874499747171008,22.004379519882672,21.653475877826985,21.66942596435547,137647600,0.0,0.0
2016-06-21 00:00:00-04:00,21.632972376778547,21.95425323250543,21.573728444965415,21.85399627685547,142185600,0.0,0.0
2016-06-22 00:00:00-04:00,21.931465901677825,22.077295769638027,21.726392106599683,21.77196502685547,116876400,0.0,0.0
2016-06-23 00:00:00-04:00,21.86082505727644,21.940575476479815,21.703601560540676,21.897281646728516,128960800,0.0,0.0
2016-06-24 00:00:00-04:00,21.17041383892837,21.569167716421042,21.111169918940778,21.28206443786621,301245600,0.0,0.0
2016-06-27 00:00:00-04:00,21.19092037403927,21.20231403735388,20.84913133574831,20.97217559814453,181958400,0.0,0.0
2016-06-28 00:00:00-04:00,21.168137548481333,21.34131117057632,20.994963926386347,21.325359344482422,161779600,0.0,0.0
2016-06-29 00:00:00-04:00,21.411957631208,21.544116559283335,21.334484496724862,21.509937286376953,146124000,0.0,0.0
2016-06-30 00:00:00-04:00,21.51903974417218,21.82209138908081,21.487139571023903,21.783355712890625,143345600,0.0,0.0
2016-07-01 00:00:00-04:00,21.758295505384886,21.98159850165106,21.721838902207814,21.84943962097168,104106000,0.0,0.0
2016-07-05 00:00:00-04:00,21.735509424214086,21.737788505120793,21.523600099054118,21.644365310668945,110820800,0.0,0.0
2016-07-06 00:00:00-04:00,21.55550094658784,21.79703311573814,21.503094253113787,21.767410278320312,123796400,0.0,0.0
2016-07-07 00:00:00-04:00,21.806138996898415,21.988427171411196,21.787911570190232,21.86082649230957,100558400,0.0,0.0
2016-07-08 00:00:00-04:00,21.98615371188072,22.07729782243793,21.885896754854173,22.029447555541992,115648400,0.0,0.0
2016-07-11 00:00:00-04:00,22.045392791473265,22.250466560475083,22.040836369241642,22.097801208496094,95179600,0.0,0.0
2016-07-12 00:00:00-04:00,22.141094240368208,22.261859426545215,22.129702315093002,22.19805908203125,96670000,0.0,0.0
2016-07-13 00:00:00-04:00,22.19578292060921,22.255025107420934,22.06590140581734,22.072738647460938,103568800,0.0,0.0
2016-07-14 00:00:00-04:00,22.19122562037632,22.555800292868337,22.175275532780702,22.510229110717773,155676000,0.0,0.0
2016-07-15 00:00:00-04:00,22.539846183904167,22.626433848342835,22.444145675404556,22.507946014404297,120548000,0.0,0.0
2016-07-18 00:00:00-04:00,22.489715940605876,22.815554863126287,22.46693035451658,22.7471981048584,145975600,0.0,0.0
2016-07-19 00:00:00-04:00,22.685679548019195,22.78593823253969,22.63555020575895,22.756317138671875,95119600,0.0,0.0
2016-07-20 00:00:00-04:00,22.785943351821413,22.890758482628247,22.72669941234641,22.77682876586914,105104000,0.0,0.0
2016-07-21 00:00:00-04:00,22.747203369015253,23.013798438655886,22.58770075262052,22.65605926513672,130808000,0.0,0.0
2016-07-22 00:00:00-04:00,22.61732327115036,22.62643785525426,22.400855810148364,22.480607986450195,113254800,0.0,0.0
2016-07-25 00:00:00-04:00,22.387185340369452,22.52162154766204,22.084131930752637,22.179832458496094,161531600,0.0,0.0
2016-07-26 00:00:00-04:00,22.061343711760365,22.323382329932556,21.97019961781843,22.027164459228516,224959200,0.0,0.0
2016-07-27 00:00:00-04:00,23.758894630827488,23.777123796795603,23.41254916957799,23.458120346069336,369379200,0.0,0.0
2016-07-28 00:00:00-04:00,23.430786255489863,23.799917429756693,23.42850717436625,23.774852752685547,159479200,0.0,0.0
2016-07-29 00:00:00-04:00,23.740669483656855,23.822698999963638,23.62446071248406,23.74522590637207,110934800,0.0,0.0
2016-08-01 00:00:00-04:00,23.7907985962529,24.1872734289597,23.7907985962529,24.164487838745117,152671600,0.0,0.0
2016-08-02 00:00:00-04:00,24.164488509298266,24.169044932095982,23.697376074006293,23.80674934387207,135266400,0.0,0.0
2016-08-03 00:00:00-04:00,23.88194072866465,24.116635608645094,23.872826144980184,24.105243682861328,120810400,0.0,0.0
2016-08-04 00:00:00-04:00,24.187718714961047,24.283937671156025,24.118989890337996,24.2541561126709,109634800,0.1425,0.0
2016-08-05 00:00:00-04:00,24.345794191224247,24.66194471273675,24.32517659087174,24.62299919128418,162213600,0.0,0.0
2016-08-08 00:00:00-04:00,24.632161747114207,24.826892852783203,24.54968959670858,24.826892852783203,112148800,0.0,0.0
2016-08-09 00:00:00-04:00,24.794817458663687,24.957473812255955,24.744416553749847,24.927690505981445,105260800,0.0,0.0
2016-08-10 00:00:00-04:00,24.9047789874568,24.94830735513366,24.687140644765385,24.742122650146484,96034000,0.0,0.0
2016-08-11 00:00:00-04:00,24.86124820305055,24.95517746146536,24.707755839532282,24.726083755493164,109938000,0.0,0.0
2016-08-12 00:00:00-04:00,24.691723587252874,24.842926298107884,24.691723587252874,24.783361434936523,74641600,0.0,0.0
2016-08-15 00:00:00-04:00,24.774194086934088,25.094925636036056,24.760449023407794,25.081180572509766,103472800,0.0,0.0
2016-08-16 00:00:00-04:00,25.115546751946088,25.2530043978627,25.019327798081715,25.058273315429688,135177600,0.0,0.0
2016-08-17 00:00:00-04:00,24.994126012119047,25.05598229904924,24.820014285005414,25.021617889404297,101424000,0.0,0.0
2016-08-18 00:00:00-04:00,25.023908323076128,25.10867188261051,24.975797102774592,24.989543914794922,87938800,0.0,0.0
2016-08-19 00:00:00-04:00,24.918529440935743,25.129297044864174,24.824601900923053,25.053695678710938,101472400,0.0,0.0
2016-08-22 00:00:00-04:00,24.93914738819395,24.994129402375847,24.707762196235322,24.858964920043945,103280800,0.0,0.0
2016-08-23 00:00:00-04:00,24.87729044942843,25.044529662541454,24.863545383200147,24.93685531616211,85030800,0.0,0.0
2016-08-24 00:00:00-04:00,24.872701814722475,24.91393874877222,24.668808570767112,24.748991012573242,94700400,0.0,0.0
2016-08-25 00:00:00-04:00,24.602380680050242,24.714636141875225,24.439724307408834,24.643617630004883,100344800,0.0,0.0
2016-08-26 00:00:00-04:00,24.606957164357713,24.73066623435003,24.35495267551242,24.499282836914062,111065200,0.0,0.0
2016-08-29 00:00:00-04:00,24.425977981664925,24.613834800036564,24.350376619335105,24.4717960357666,99881200,0.0,0.0
2016-08-30 00:00:00-04:00,24.23812130719856,24.398486245353265,24.169392477791263,24.283939361572266,99455600,0.0,0.0
2016-08-31 00:00:00-04:00,24.206046556801446,24.414520961220756,24.201463702989773,24.306846618652344,118649600,0.0,0.0
2016-09-01 00:00:00-04:00,24.31600568032861,24.467208364417324,24.196877722920807,24.451171875,106806000,0.0,0.0
2016-09-02 00:00:00-04:00,24.67339496098034,24.742123781734875,24.47179310013169,24.680269241333008,107210000,0.0,0.0
2016-09-06 00:00:00-04:00,24.719211131894617,24.810848963511415,24.62986472672596,24.673391342163086,107521600,0.0,0.0
2016-09-07 00:00:00-04:00,24.703175111318515,24.916232331036756,24.52906340272657,24.824594497680664,169457200,0.0,0.0
2016-09-08 00:00:00-04:00,24.570306062223672,24.574887168427484,24.109827109562545,24.173973083496094,212008000,0.0,0.0
2016-09-09 00:00:00-04:00,23.972368262360416,24.219789915352393,23.626436233520508,23.626436233520508,186228000,0.0,0.0
2016-09-12 00:00:00-04:00,23.516471746359155,24.219789427912858,23.488979869520065,24.155643463134766,181171200,0.0,0.0
2016-09-13 00:00:00-04:00,24.629870862128524,24.923110598072498,24.568014567543866,24.730670928955078,248704800,0.0,0.0
2016-09-14 00:00:00-04:00,24.909368491067717,25.89447073680145,24.87958517982304,25.605812072753906,443554800,0.0,0.0
2016-09-15 00:00:00-04:00,26.08461404011325,26.51301997404146,25.99984872493112,26.476364135742188,359934400,0.0,0.0
2016-09-16 00:00:00-04:00,26.373269591145036,26.604652989154474,26.125847954854454,26.327449798583984,319547600,0.0,0.0
2016-09-19 00:00:00-04:00,26.389308824360544,26.616111140609824,25.9448664034801,26.02046775817871,188092000,0.0,0.0
2016-09-20 00:00:00-04:00,25.89904905191292,26.144179293697142,25.775338217576035,26.018177032470703,138057200,0.0,0.0
2016-09-21 00:00:00-04:00,26.082320743821352,26.114393726111114,25.759299494232636,26.013593673706055,144012800,0.0,0.0
2016-09-22 00:00:00-04:00,26.19686412045044,26.33203031168562,26.11668167540222,26.25872039794922,124296000,0.0,0.0
2016-09-23 00:00:00-04:00,26.212903702359732,26.297669010181558,25.555405827538955,25.82115364074707,209924800,0.0,0.0
2016-09-26 00:00:00-04:00,25.57602594110401,25.9769400009538,25.55540834270667,25.8601016998291,119477600,0.0,0.0
2016-09-27 00:00:00-04:00,25.887596967995265,25.92883391803515,25.736394235233423,25.908214569091797,98429600,0.0,0.0
2016-09-28 00:00:00-04:00,26.04567102492967,26.263309405238047,25.986106155894436,26.105234146118164,118564400,0.0,0.0
2016-09-29 00:00:00-04:00,25.92425212216763,26.070871996666934,25.61268445189491,25.699739456176758,143548000,0.0,0.0
2016-09-30 00:00:00-04:00,25.763881636889035,25.972357778011098,25.61268067827166,25.8990478515625,145516400,0.0,0.0
2016-10-03 00:00:00-04:00,25.821163958974015,25.89905676579936,25.72265354754165,25.77763557434082,86807200,0.0,0.0
2016-10-04 00:00:00-04:00,25.9013392889627,26.187706481695248,25.802828904748836,25.88759422302246,118947200,0.0,0.0
2016-10-05 00:00:00-04:00,25.979230310514634,26.038795171956153,25.81657396582702,25.8990478515625,85812400,0.0,0.0
2016-10-06 00:00:00-04:00,26.047953798814635,26.19457363153478,25.91737045567806,26.091482162475586,115117200,0.0,0.0
2016-10-07 00:00:00-04:00,26.187705565448898,26.244979001991542,26.004431617220373,26.13043212890625,97433600,0.0,0.0
2016-10-10 00:00:00-04:00,26.350362382885976,26.74669533984366,26.28163530652368,26.58633041381836,144944000,0.0,0.0
2016-10-11 00:00:00-04:00,26.96432641452194,27.191130424394466,26.620685882062375,26.643596649169922,256164000,0.0,0.0
2016-10-12 00:00:00-04:00,26.88414643747635,27.028476592960683,26.746690561462074,26.881855010986328,150347200,0.0,0.0
2016-10-13 00:00:00-04:00,26.75585860742008,26.904769890789296,26.510728370924866,26.799386978149414,140769600,0.0,0.0
2016-10-14 00:00:00-04:00,27.005574761589457,27.07201216901802,26.833754422743933,26.948301315307617,142608800,0.0,0.0
2016-10-17 00:00:00-04:00,26.879570789011986,26.99640734602698,26.753568524176224,26.92997169494629,94499600,0.0,0.0
2016-10-18 00:00:00-04:00,27.074300340069897,27.081172873141668,26.907061127987973,26.911643981933594,98214000,0.0,0.0
2016-10-19 00:00:00-04:00,26.861242511393115,26.978080814699002,26.070869763501435,26.83146095275879,80138400,0.0,0.0
2016-10-20 00:00:00-04:00,26.77189283062515,26.891020798516205,26.650473436088184,26.817710876464844,96503200,0.0,0.0
2016-10-21 00:00:00-04:00,26.76044125117844,26.783352025203126,26.639021839372905,26.712331771850586,92770800,0.0,0.0
2016-10-24 00:00:00-04:00,26.826880492324104,26.97350036734531,26.803971464573312,26.952882766723633,94154800,0.0,0.0
2016-10-25 00:00:00-04:00,27.021607022040897,27.115536298189827,26.874987162364132,27.090335845947266,192516000,0.0,0.0
2016-10-26 00:00:00-04:00,26.187702095869042,26.50614222102865,25.95860838005083,26.480941772460938,264536800,0.0,0.0
2016-10-27 00:00:00-04:00,26.435126540073536,26.542800877615743,26.139595405493818,26.226652145385742,138248000,0.0,0.0
2016-10-28 00:00:00-04:00,26.08690232539633,26.39388706887383,25.990681635371622,26.05253791809082,151446800,0.0,0.0
2016-10-31 00:00:00-04:00,26.036503398740056,26.169378184862182,25.933410169019165,26.011302947998047,105677600,0.0,0.0
2016-11-01 00:00:00-04:00,25.99297136934333,26.063989858062815,25.32172674869161,25.541656494140625,175303200,0.0,0.0
2016-11-02 00:00:00-04:00,25.52103904322871,25.738677363470607,25.48209353292795,25.564565658569336,113326800,0.0,0.0
2016-11-03 00:00:00-04:00,25.55535911106137,25.665887700158493,25.22607302147493,25.29054832458496,107730400,0.1425,0.0
2016-11-04 00:00:00-04:00,24.991193183649415,25.387257712039556,24.894480242573685,25.062576293945312,123348000,0.0,0.0
2016-11-07 00:00:00-05:00,25.34811328774893,25.447129423904983,25.205345304485295,25.424102783203125,130240000,0.0,0.0
2016-11-08 00:00:00-05:00,25.40108138641951,25.72576290730673,25.26061655555887,25.57378387451172,97016800,0.0,0.0
2016-11-09 00:00:00-05:00,25.30206340643254,25.63365272194597,24.880670700924725,25.532333374023438,236705600,0.0,0.0
2016-11-10 00:00:00-05:00,25.580690643591737,25.580690643591737,24.36947184170158,24.82080078125,228538000,0.0,0.0
2016-11-11 00:00:00-05:00,24.666520869348684,25.069493334010403,24.53526705113169,24.96817398071289,136575600,0.0,0.0
2016-11-14 00:00:00-05:00,24.802376843050165,24.82540348737254,23.96649753208758,24.34183692932129,204702000,0.0,0.0
2016-11-15 00:00:00-05:00,24.539869101032913,24.795468892325932,24.445459332771897,24.664215087890625,129058000,0.0,0.0
2016-11-16 00:00:00-05:00,24.56980974472157,25.382664368337608,24.546783094729165,25.3273983001709,235362000,0.0,0.0
2016-11-17 00:00:00-05:00,25.2859462418886,25.410292243383676,25.060282642628334,25.31818389892578,110528000,0.0,0.0
2016-11-18 00:00:00-05:00,25.265226341595213,25.454047683732274,25.251410702869826,25.343517303466797,113715600,0.0,0.0
2016-11-21 00:00:00-05:00,25.35732692477656,25.787930596694206,25.331997090331967,25.72806167602539,117058400,0.0,0.0
2016-11-22 00:00:00-05:00,25.778717855876,25.886945003626835,25.652070448983423,25.744178771972656,103862000,0.0,0.0
2016-11-23 00:00:00-05:00,25.642864762386477,25.67740561027784,25.405686967323877,25.612930297851562,109705600,0.0,0.0
2016-11-25 00:00:00-05:00,25.589899495775015,25.7603005275793,25.548450833555098,25.741878509521484,45903600,0.0,0.0
2016-11-28 00:00:00-05:00,25.658983580981428,25.89846456763348,25.649772571092445,25.691221237182617,108776000,0.0,0.0
2016-11-29 00:00:00-05:00,25.50930799135326,25.797145465089997,25.345816517089258,25.665891647338867,114115200,0.0,0.0
2016-11-30 00:00:00-05:00,25.698130101759943,25.83629174207929,25.391870598557997,25.449438095092773,144649200,0.0,0.0
2016-12-01 00:00:00-05:00,25.414896074071443,25.54614988077354,25.106333414654,25.212257385253906,148347600,0.0,0.0
2016-12-02 00:00:00-05:00,25.13856949489034,25.350417422829416,25.064883182701955,25.30666732788086,106112000,0.0,0.0
2016-12-05 00:00:00-05:00,25.32969790926202,25.33660572760053,24.926725442523757,25.124757766723633,137298000,0.0,0.0
2016-12-06 00:00:00-05:00,25.21456310942349,25.41259543512077,25.143179976958383,25.31818389892578,104782000,0.0,0.0
2016-12-07 00:00:00-05:00,25.159296491462786,25.6037175875377,25.136269846671315,25.56687355041504,119994800,0.0,0.0
2016-12-08 00:00:00-05:00,25.527728537713447,25.889252313584898,25.467857854722514,25.817869186401367,108273200,0.0,0.0
2016-12-09 00:00:00-05:00,25.861626547349974,26.41197177936047,25.861626547349974,26.239269256591797,137610400,0.0,0.0
2016-12-12 00:00:00-05:00,26.087290695226457,26.481052217379425,25.90307397707288,26.0895938873291,105497600,0.0,0.0
2016-12-13 00:00:00-05:00,26.213931585950814,26.692893527728142,26.193208132680063,26.524797439575195,174935200,0.0,0.0
2016-12-14 00:00:00-05:00,26.49025659397022,26.757368835886556,26.476440958456386,26.524797439575195,136127200,0.0,0.0
2016-12-15 00:00:00-05:00,26.568551018025296,26.87941691237197,26.53401192471621,26.669870376586914,186098000,0.0,0.0
2016-12-16 00:00:00-05:00,26.819541714814793,26.826449532315554,26.630720423572594,26.70440673828125,177404400,0.0,0.0
2016-12-19 00:00:00-05:00,26.665258641543506,27.029083796371665,26.653744442296098,26.858684539794922,111117600,0.0,0.0
2016-12-20 00:00:00-05:00,26.881716300652275,27.056721972983006,26.86790066438054,26.930072784423828,85700000,0.0,0.0
2016-12-21 00:00:00-05:00,26.895531543314586,27.03369316544668,26.890925160378657,26.955400466918945,95132800,0.0,0.0
2016-12-22 00:00:00-05:00,26.79191469815935,26.828758742188974,26.62842320562449,26.778099060058594,104343600,0.0,0.0
2016-12-23 00:00:00-05:00,26.616901664526413,26.831052780151367,26.616901664526413,26.831052780151367,56998000,0.0,0.0
2016-12-27 00:00:00-05:00,26.831054276079044,27.125801293026985,26.82414645854798,27.001455307006836,73187600,0.0,0.0
2016-12-28 00:00:00-05:00,27.06132401291895,27.17645898903331,26.757367746249844,26.886320114135742,83623600,0.0,0.0
2016-12-29 00:00:00-05:00,26.814938442018846,26.966917471943905,26.80342599712243,26.87941551208496,60158000,0.0,0.0
2016-12-30 00:00:00-05:00,26.86099489139338,26.987642332774787,26.580065220342068,26.669870376586914,122345200,0.0,0.0
2017-01-03 00:00:00-05:00,26.665259297817293,26.78730208283485,26.425778353502388,26.745853424072266,115127600,0.0,0.0
2017-01-04 00:00:00-05:00,26.67677402378607,26.82875303786345,26.653747379573833,26.715919494628906,84472400,0.0,0.0
2017-01-05 00:00:00-05:00,26.692893104572285,26.90934742723303,26.667563268651545,26.85177993774414,88774400,0.0,0.0
2017-01-06 00:00:00-05:00,26.8909282862701,27.20870198661537,26.81954515384844,27.151134490966797,127007600,0.0,0.0
2017-01-09 00:00:00-05:00,27.160343154935852,27.50114349478166,27.15804172007064,27.399824142456055,134247600,0.0,0.0
2017-01-10 00:00:00-05:00,27.349167003603366,27.489631843515262,27.240941579821033,27.427459716796875,97848400,0.0,0.0
2017-01-11 00:00:00-05:00,27.342255938316,27.61627776672702,27.310018282834758,27.5748291015625,110354400,0.0,0.0
2017-01-12 00:00:00-05:00,27.379095967094887,27.471204293616978,27.22020914776478,27.45969009399414,108344800,0.0,0.0
2017-01-13 00:00:00-05:00,27.427459543053317,27.54489773368931,27.35837784107434,27.411340713500977,104447600,0.0,0.0
2017-01-17 00:00:00-05:00,27.250149581365502,27.68766291064761,27.222518307125334,27.63239860534668,137759200,0.0,0.0
2017-01-18 00:00:00-05:00,27.632397719917982,27.74753271041764,27.56561921460972,27.630094528198242,94852000,0.0,0.0
2017-01-19 00:00:00-05:00,27.494231757055484,27.653116824309897,27.487323939803588,27.58173370361328,102389200,0.0,0.0
2017-01-20 00:00:00-05:00,27.736019397388496,27.736019397388496,27.57022648148571,27.63239860534668,130391600,0.0,0.0
2017-01-23 00:00:00-05:00,27.63239013398838,27.818908205210384,27.579427279897413,27.65081214904785,88200800,0.0,0.0
2017-01-24 00:00:00-05:00,27.52877531653976,27.65542274456876,27.51726111543693,27.62548828125,92844000,0.0,0.0
2017-01-25 00:00:00-05:00,27.729104197721288,28.11595774549386,27.69686654847525,28.065298080444336,129510400,0.0,0.0
2017-01-26 00:00:00-05:00,28.016948663542745,28.194257535877,28.00082983485968,28.07912254333496,105350400,0.0,0.0
2017-01-27 00:00:00-05:00,28.12517466330791,28.17353114733806,28.00082866573588,28.081422805786133,82251600,0.0,0.0
2017-01-30 00:00:00-05:00,27.846546031181685,28.007734298706055,27.784373915656673,28.007734298706055,121510000,0.0,0.0
2017-01-31 00:00:00-05:00,27.89720499791373,27.952469294408267,27.775162204612315,27.94325828552246,196804000,0.0,0.0
2017-02-01 00:00:00-05:00,29.251188481832827,30.047923973514425,29.246583856303737,29.647253036499023,447940000,0.0,0.0
2017-02-02 00:00:00-05:00,29.469952146814403,29.794631897723733,29.423897097763813,29.596599578857422,134841600,0.0,0.0
2017-02-03 00:00:00-05:00,29.545934879120793,29.74857354684435,29.51139579423172,29.723243713378906,98029200,0.0,0.0
